Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
UIV99272,AY.39,ORF10 protein,38,AL,2021-12-27,2021,12,27,USA
UIF96043,AY.26,ORF1ab polyprotein,7096,AL,2021-12-23,2021,12,23,USA
UIF96044,AY.26,ORF1a polyprotein,4405,AL,2021-12-23,2021,12,23,USA
UIF96045,AY.26,surface glycoprotein,1271,AL,2021-12-23,2021,12,23,USA
UIF96046,AY.26,ORF3a protein,275,AL,2021-12-23,2021,12,23,USA
UIF96047,AY.26,envelope protein,75,AL,2021-12-23,2021,12,23,USA
UIF96048,AY.26,membrane glycoprotein,222,AL,2021-12-23,2021,12,23,USA
UIF96049,AY.26,ORF6 protein,61,AL,2021-12-23,2021,12,23,USA
UIF96050,AY.26,ORF7a protein,121,AL,2021-12-23,2021,12,23,USA
UIF96051,AY.26,ORF7b protein,43,AL,2021-12-23,2021,12,23,USA
UIF96052,AY.26,ORF8 protein,119,AL,2021-12-23,2021,12,23,USA
UIF96053,AY.26,nucleocapsid phosphoprotein,419,AL,2021-12-23,2021,12,23,USA
UIF96054,AY.26,ORF10 protein,38,AL,2021-12-23,2021,12,23,USA
UIF96762,AY.34,ORF1ab polyprotein,7096,AL,2021-12-24,2021,12,24,USA
UIF96763,AY.34,ORF1a polyprotein,4405,AL,2021-12-24,2021,12,24,USA
UIF96764,AY.34,surface glycoprotein,1271,AL,2021-12-24,2021,12,24,USA
UIF96765,AY.34,ORF3a protein,276,AL,2021-12-24,2021,12,24,USA
UIF96766,AY.34,envelope protein,75,AL,2021-12-24,2021,12,24,USA
UIF96767,AY.34,membrane glycoprotein,222,AL,2021-12-24,2021,12,24,USA
UIF96768,AY.34,ORF6 protein,61,AL,2021-12-24,2021,12,24,USA
UIF96769,AY.34,ORF7a protein,121,AL,2021-12-24,2021,12,24,USA
UIF96770,AY.34,ORF7b protein,43,AL,2021-12-24,2021,12,24,USA
UIF96771,AY.34,ORF8 protein,119,AL,2021-12-24,2021,12,24,USA
UIF96772,AY.34,nucleocapsid phosphoprotein,419,AL,2021-12-24,2021,12,24,USA
UIF96773,AY.34,ORF10 protein,38,AL,2021-12-24,2021,12,24,USA
UIG12309,AY.25,ORF1ab polyprotein,7096,AL,2021-12-21,2021,12,21,USA
UIG12310,AY.25,ORF1a polyprotein,4405,AL,2021-12-21,2021,12,21,USA
UIG12311,AY.25,surface glycoprotein,1271,AL,2021-12-21,2021,12,21,USA
UIG12312,AY.25,ORF3a protein,275,AL,2021-12-21,2021,12,21,USA
UIG12313,AY.25,envelope protein,75,AL,2021-12-21,2021,12,21,USA
UIG12314,AY.25,membrane glycoprotein,222,AL,2021-12-21,2021,12,21,USA
UIG12315,AY.25,ORF6 protein,61,AL,2021-12-21,2021,12,21,USA
UIG12316,AY.25,ORF7a protein,121,AL,2021-12-21,2021,12,21,USA
UIG12317,AY.25,ORF7b protein,43,AL,2021-12-21,2021,12,21,USA
UIG12318,AY.25,ORF8 protein,119,AL,2021-12-21,2021,12,21,USA
UIG12319,AY.25,nucleocapsid phosphoprotein,419,AL,2021-12-21,2021,12,21,USA
UIG12320,AY.25,ORF10 protein,38,AL,2021-12-21,2021,12,21,USA
UID17055,AY.47,ORF1ab polyprotein,7096,AL,2021-12-17,2021,12,17,USA
UID17056,AY.47,ORF1a polyprotein,4405,AL,2021-12-17,2021,12,17,USA
UID17057,AY.47,surface glycoprotein,1271,AL,2021-12-17,2021,12,17,USA
UID17058,AY.47,ORF3a protein,275,AL,2021-12-17,2021,12,17,USA
UID17059,AY.47,envelope protein,75,AL,2021-12-17,2021,12,17,USA
UID17060,AY.47,membrane glycoprotein,222,AL,2021-12-17,2021,12,17,USA
UID17061,AY.47,ORF6 protein,61,AL,2021-12-17,2021,12,17,USA
UID17062,AY.47,ORF7a protein,121,AL,2021-12-17,2021,12,17,USA
UID17063,AY.47,ORF7b protein,43,AL,2021-12-17,2021,12,17,USA
UID17064,AY.47,ORF8 protein,119,AL,2021-12-17,2021,12,17,USA
UID17065,AY.47,nucleocapsid phosphoprotein,419,AL,2021-12-17,2021,12,17,USA
UID17066,AY.47,ORF10 protein,38,AL,2021-12-17,2021,12,17,USA
UID17520,AY.126,ORF1ab polyprotein,7096,AL,2021-12-19,2021,12,19,USA
UID17521,AY.126,ORF1a polyprotein,4405,AL,2021-12-19,2021,12,19,USA
UID17522,AY.126,surface glycoprotein,1271,AL,2021-12-19,2021,12,19,USA
UID17523,AY.126,ORF3a protein,275,AL,2021-12-19,2021,12,19,USA
UID17524,AY.126,envelope protein,75,AL,2021-12-19,2021,12,19,USA
UID17525,AY.126,membrane glycoprotein,222,AL,2021-12-19,2021,12,19,USA
UID17526,AY.126,ORF6 protein,61,AL,2021-12-19,2021,12,19,USA
UID17527,AY.126,ORF7a protein,121,AL,2021-12-19,2021,12,19,USA
UID17528,AY.126,ORF7b protein,43,AL,2021-12-19,2021,12,19,USA
UID17529,AY.126,ORF8 protein,119,AL,2021-12-19,2021,12,19,USA
UID17530,AY.126,nucleocapsid phosphoprotein,419,AL,2021-12-19,2021,12,19,USA
UID17531,AY.126,ORF10 protein,38,AL,2021-12-19,2021,12,19,USA
UHX74477,AY.122.4,ORF1ab polyprotein,7096,AL,2021-12-18,2021,12,18,USA
UHX74478,AY.122.4,ORF1a polyprotein,4405,AL,2021-12-18,2021,12,18,USA
UHX74479,AY.122.4,surface glycoprotein,1271,AL,2021-12-18,2021,12,18,USA
UHX74480,AY.122.4,ORF3a protein,275,AL,2021-12-18,2021,12,18,USA
UHX74481,AY.122.4,envelope protein,75,AL,2021-12-18,2021,12,18,USA
UHX74482,AY.122.4,membrane glycoprotein,222,AL,2021-12-18,2021,12,18,USA
UHX74483,AY.122.4,ORF6 protein,61,AL,2021-12-18,2021,12,18,USA
UHX74484,AY.122.4,ORF7a protein,121,AL,2021-12-18,2021,12,18,USA
UHX74485,AY.122.4,ORF7b protein,43,AL,2021-12-18,2021,12,18,USA
UHX74486,AY.122.4,ORF8 protein,119,AL,2021-12-18,2021,12,18,USA
UHX74487,AY.122.4,nucleocapsid phosphoprotein,419,AL,2021-12-18,2021,12,18,USA
UHX74488,AY.122.4,ORF10 protein,38,AL,2021-12-18,2021,12,18,USA
UHY00382,AY.3.3,ORF1ab polyprotein,7096,AL,2021-12-19,2021,12,19,USA
UHY00383,AY.3.3,ORF1a polyprotein,4405,AL,2021-12-19,2021,12,19,USA
UHY00384,AY.3.3,surface glycoprotein,1271,AL,2021-12-19,2021,12,19,USA
UHY00385,AY.3.3,ORF3a protein,275,AL,2021-12-19,2021,12,19,USA
UHY00386,AY.3.3,envelope protein,75,AL,2021-12-19,2021,12,19,USA
UHY00387,AY.3.3,membrane glycoprotein,222,AL,2021-12-19,2021,12,19,USA
UHY00388,AY.3.3,ORF6 protein,61,AL,2021-12-19,2021,12,19,USA
UHY00389,AY.3.3,ORF7a protein,121,AL,2021-12-19,2021,12,19,USA
UHY00390,AY.3.3,ORF7b protein,43,AL,2021-12-19,2021,12,19,USA
UHY00391,AY.3.3,ORF8 protein,119,AL,2021-12-19,2021,12,19,USA
UHY00392,AY.3.3,nucleocapsid phosphoprotein,419,AL,2021-12-19,2021,12,19,USA
UHY00393,AY.3.3,ORF10 protein,38,AL,2021-12-19,2021,12,19,USA
UHT38571,AY.100,ORF1ab polyprotein,7096,AL,2021-11-27,2021,11,27,USA
UHT38572,AY.100,ORF1a polyprotein,4405,AL,2021-11-27,2021,11,27,USA
UHT38573,AY.100,surface glycoprotein,1271,AL,2021-11-27,2021,11,27,USA
UHT38574,AY.100,ORF3a protein,275,AL,2021-11-27,2021,11,27,USA
UHT38575,AY.100,envelope protein,75,AL,2021-11-27,2021,11,27,USA
UHT38576,AY.100,membrane glycoprotein,222,AL,2021-11-27,2021,11,27,USA
UHT38577,AY.100,ORF6 protein,61,AL,2021-11-27,2021,11,27,USA
UHT38578,AY.100,ORF7a protein,121,AL,2021-11-27,2021,11,27,USA
UHT38579,AY.100,ORF7b protein,43,AL,2021-11-27,2021,11,27,USA
UHT38580,AY.100,ORF8 protein,119,AL,2021-11-27,2021,11,27,USA
UHT38581,AY.100,nucleocapsid phosphoprotein,419,AL,2021-11-27,2021,11,27,USA
UHT38582,AY.100,ORF10 protein,38,AL,2021-11-27,2021,11,27,USA
UHT38583,AY.25.1,ORF1ab polyprotein,7096,AL,2021-11-27,2021,11,27,USA
UHT38584,AY.25.1,ORF1a polyprotein,4405,AL,2021-11-27,2021,11,27,USA
UHT38585,AY.25.1,surface glycoprotein,1271,AL,2021-11-27,2021,11,27,USA
UHT38586,AY.25.1,ORF3a protein,275,AL,2021-11-27,2021,11,27,USA
UHT38587,AY.25.1,envelope protein,75,AL,2021-11-27,2021,11,27,USA
UHT38588,AY.25.1,membrane glycoprotein,222,AL,2021-11-27,2021,11,27,USA
UHT38589,AY.25.1,ORF6 protein,61,AL,2021-11-27,2021,11,27,USA
UHT38590,AY.25.1,ORF7a protein,121,AL,2021-11-27,2021,11,27,USA
UHT38591,AY.25.1,ORF7b protein,43,AL,2021-11-27,2021,11,27,USA
UHT38592,AY.25.1,ORF8 protein,119,AL,2021-11-27,2021,11,27,USA
UHT38593,AY.25.1,nucleocapsid phosphoprotein,419,AL,2021-11-27,2021,11,27,USA
UHT38594,AY.25.1,ORF10 protein,38,AL,2021-11-27,2021,11,27,USA
UHT38619,AY.122,ORF1ab polyprotein,7096,AL,2021-11-27,2021,11,27,USA
UHT38620,AY.122,ORF1a polyprotein,4405,AL,2021-11-27,2021,11,27,USA
UHT38621,AY.122,surface glycoprotein,1271,AL,2021-11-27,2021,11,27,USA
UHT38622,AY.122,ORF3a protein,275,AL,2021-11-27,2021,11,27,USA
UHT38623,AY.122,envelope protein,75,AL,2021-11-27,2021,11,27,USA
UHT38624,AY.122,membrane glycoprotein,222,AL,2021-11-27,2021,11,27,USA
UHT38625,AY.122,ORF6 protein,61,AL,2021-11-27,2021,11,27,USA
UHT38626,AY.122,ORF7a protein,121,AL,2021-11-27,2021,11,27,USA
UHT38627,AY.122,ORF7b protein,43,AL,2021-11-27,2021,11,27,USA
UHT38628,AY.122,ORF8 protein,119,AL,2021-11-27,2021,11,27,USA
UHT38629,AY.122,nucleocapsid phosphoprotein,419,AL,2021-11-27,2021,11,27,USA
UHT38630,AY.122,ORF10 protein,38,AL,2021-11-27,2021,11,27,USA
UHT48656,AY.122,ORF1ab polyprotein,7096,AL,2021-12-09,2021,12,9,USA
UHT48657,AY.122,ORF1a polyprotein,4405,AL,2021-12-09,2021,12,9,USA
UHT48658,AY.122,surface glycoprotein,1271,AL,2021-12-09,2021,12,9,USA
UHT48659,AY.122,ORF3a protein,275,AL,2021-12-09,2021,12,9,USA
UHT48660,AY.122,envelope protein,75,AL,2021-12-09,2021,12,9,USA
UHT48661,AY.122,membrane glycoprotein,222,AL,2021-12-09,2021,12,9,USA
UHT48662,AY.122,ORF6 protein,61,AL,2021-12-09,2021,12,9,USA
UHT48663,AY.122,ORF7a protein,121,AL,2021-12-09,2021,12,9,USA
UHT48664,AY.122,ORF7b protein,43,AL,2021-12-09,2021,12,9,USA
UHT48665,AY.122,ORF8 protein,119,AL,2021-12-09,2021,12,9,USA
UHT48666,AY.122,nucleocapsid phosphoprotein,419,AL,2021-12-09,2021,12,9,USA
UHT48667,AY.122,ORF10 protein,38,AL,2021-12-09,2021,12,9,USA
UHT48704,AY.105,ORF1ab polyprotein,7096,AL,2021-12-09,2021,12,9,USA
UHT48705,AY.105,ORF1a polyprotein,4405,AL,2021-12-09,2021,12,9,USA
UHT48706,AY.105,surface glycoprotein,1271,AL,2021-12-09,2021,12,9,USA
UHT48707,AY.105,ORF3a protein,275,AL,2021-12-09,2021,12,9,USA
UHT48708,AY.105,envelope protein,75,AL,2021-12-09,2021,12,9,USA
UHT48709,AY.105,membrane glycoprotein,222,AL,2021-12-09,2021,12,9,USA
UHT48710,AY.105,ORF6 protein,61,AL,2021-12-09,2021,12,9,USA
UHT48711,AY.105,ORF7a protein,121,AL,2021-12-09,2021,12,9,USA
UHT48712,AY.105,ORF7b protein,43,AL,2021-12-09,2021,12,9,USA
UHT48713,AY.105,ORF8 protein,119,AL,2021-12-09,2021,12,9,USA
UHT48714,AY.105,nucleocapsid phosphoprotein,419,AL,2021-12-09,2021,12,9,USA
UHT48715,AY.105,ORF10 protein,38,AL,2021-12-09,2021,12,9,USA
UHT48763,AY.120,ORF1ab polyprotein,7096,AL,2021-12-09,2021,12,9,USA
UHT48764,AY.120,ORF1a polyprotein,4405,AL,2021-12-09,2021,12,9,USA
UHT48765,AY.120,surface glycoprotein,1271,AL,2021-12-09,2021,12,9,USA
UHT48766,AY.120,ORF3a protein,275,AL,2021-12-09,2021,12,9,USA
UHT48767,AY.120,envelope protein,75,AL,2021-12-09,2021,12,9,USA
UHT48768,AY.120,membrane glycoprotein,222,AL,2021-12-09,2021,12,9,USA
UHT48769,AY.120,ORF6 protein,61,AL,2021-12-09,2021,12,9,USA
UHT48770,AY.120,ORF7a protein,121,AL,2021-12-09,2021,12,9,USA
UHT48771,AY.120,ORF7b protein,43,AL,2021-12-09,2021,12,9,USA
UHT48772,AY.120,ORF8 protein,119,AL,2021-12-09,2021,12,9,USA
UHT48773,AY.120,nucleocapsid phosphoprotein,419,AL,2021-12-09,2021,12,9,USA
UHT48774,AY.120,ORF10 protein,38,AL,2021-12-09,2021,12,9,USA
UHT49183,AY.118,ORF1ab polyprotein,7096,AL,2021-12-10,2021,12,10,USA
UHT49184,AY.118,ORF1a polyprotein,4405,AL,2021-12-10,2021,12,10,USA
UHT49185,AY.118,surface glycoprotein,1271,AL,2021-12-10,2021,12,10,USA
UHT49186,AY.118,ORF3a protein,275,AL,2021-12-10,2021,12,10,USA
UHT49187,AY.118,envelope protein,75,AL,2021-12-10,2021,12,10,USA
UHT49188,AY.118,membrane glycoprotein,222,AL,2021-12-10,2021,12,10,USA
UHT49189,AY.118,ORF6 protein,61,AL,2021-12-10,2021,12,10,USA
UHT49190,AY.118,ORF7a protein,121,AL,2021-12-10,2021,12,10,USA
UHT49191,AY.118,ORF7b protein,43,AL,2021-12-10,2021,12,10,USA
UHT49192,AY.118,ORF8 protein,119,AL,2021-12-10,2021,12,10,USA
UHT49193,AY.118,nucleocapsid phosphoprotein,419,AL,2021-12-10,2021,12,10,USA
UHT49194,AY.118,ORF10 protein,38,AL,2021-12-10,2021,12,10,USA
UHT49337,AY.5.3,ORF1ab polyprotein,7096,AL,2021-12-11,2021,12,11,USA
UHT49338,AY.5.3,ORF1a polyprotein,4405,AL,2021-12-11,2021,12,11,USA
UHT49339,AY.5.3,surface glycoprotein,1271,AL,2021-12-11,2021,12,11,USA
UHT49340,AY.5.3,ORF3a protein,275,AL,2021-12-11,2021,12,11,USA
UHT49341,AY.5.3,envelope protein,75,AL,2021-12-11,2021,12,11,USA
UHT49342,AY.5.3,membrane glycoprotein,222,AL,2021-12-11,2021,12,11,USA
UHT49343,AY.5.3,ORF6 protein,61,AL,2021-12-11,2021,12,11,USA
UHT49344,AY.5.3,ORF7a protein,121,AL,2021-12-11,2021,12,11,USA
UHT49345,AY.5.3,ORF7b protein,43,AL,2021-12-11,2021,12,11,USA
UHT49346,AY.5.3,ORF8 protein,119,AL,2021-12-11,2021,12,11,USA
UHT49347,AY.5.3,nucleocapsid phosphoprotein,419,AL,2021-12-11,2021,12,11,USA
UHT49348,AY.5.3,ORF10 protein,38,AL,2021-12-11,2021,12,11,USA
UHT50069,AY.43,ORF1ab polyprotein,7096,AL,2021-12-13,2021,12,13,USA
UHT50070,AY.43,ORF1a polyprotein,4405,AL,2021-12-13,2021,12,13,USA
UHT50071,AY.43,surface glycoprotein,1271,AL,2021-12-13,2021,12,13,USA
UHT50072,AY.43,ORF3a protein,275,AL,2021-12-13,2021,12,13,USA
UHT50073,AY.43,envelope protein,75,AL,2021-12-13,2021,12,13,USA
UHT50074,AY.43,membrane glycoprotein,222,AL,2021-12-13,2021,12,13,USA
UHT50075,AY.43,ORF6 protein,61,AL,2021-12-13,2021,12,13,USA
UHT50076,AY.43,ORF7a protein,121,AL,2021-12-13,2021,12,13,USA
UHT50077,AY.43,ORF7b protein,43,AL,2021-12-13,2021,12,13,USA
UHT50078,AY.43,ORF8 protein,119,AL,2021-12-13,2021,12,13,USA
UHT50079,AY.43,nucleocapsid phosphoprotein,419,AL,2021-12-13,2021,12,13,USA
UHT50080,AY.43,ORF10 protein,38,AL,2021-12-13,2021,12,13,USA
UHS02161,AY.5,ORF1ab polyprotein,7096,AL,2021-12-15,2021,12,15,USA
UHS02162,AY.5,ORF1a polyprotein,4405,AL,2021-12-15,2021,12,15,USA
UHS02163,AY.5,surface glycoprotein,1271,AL,2021-12-15,2021,12,15,USA
UHS02164,AY.5,ORF3a protein,275,AL,2021-12-15,2021,12,15,USA
UHS02165,AY.5,envelope protein,75,AL,2021-12-15,2021,12,15,USA
UHS02166,AY.5,membrane glycoprotein,222,AL,2021-12-15,2021,12,15,USA
UHS02167,AY.5,ORF6 protein,61,AL,2021-12-15,2021,12,15,USA
UHS02168,AY.5,ORF7a protein,121,AL,2021-12-15,2021,12,15,USA
UHS02169,AY.5,ORF7b protein,43,AL,2021-12-15,2021,12,15,USA
UHS02170,AY.5,ORF8 protein,119,AL,2021-12-15,2021,12,15,USA
UHS02171,AY.5,nucleocapsid phosphoprotein,419,AL,2021-12-15,2021,12,15,USA
UHS02172,AY.5,ORF10 protein,38,AL,2021-12-15,2021,12,15,USA
UHK43778,AY.39,ORF1ab polyprotein,7096,AL,2021-11-29,2021,11,29,USA
UHK43779,AY.39,ORF1a polyprotein,4405,AL,2021-11-29,2021,11,29,USA
UHK43780,AY.39,surface glycoprotein,1271,AL,2021-11-29,2021,11,29,USA
UHK43781,AY.39,ORF3a protein,275,AL,2021-11-29,2021,11,29,USA
UHK43782,AY.39,envelope protein,75,AL,2021-11-29,2021,11,29,USA
UHK43783,AY.39,membrane glycoprotein,222,AL,2021-11-29,2021,11,29,USA
UHK43784,AY.39,ORF6 protein,61,AL,2021-11-29,2021,11,29,USA
UHK43785,AY.39,ORF7a protein,121,AL,2021-11-29,2021,11,29,USA
UHK43786,AY.39,ORF7b protein,43,AL,2021-11-29,2021,11,29,USA
UHK43787,AY.39,ORF8 protein,119,AL,2021-11-29,2021,11,29,USA
UHK43788,AY.39,nucleocapsid phosphoprotein,419,AL,2021-11-29,2021,11,29,USA
UHK43789,AY.39,ORF10 protein,38,AL,2021-11-29,2021,11,29,USA
UHK36240,B.1.596,ORF1ab polyprotein,7096,AL,2020-11-04,2020,11,4,USA
UHK36241,B.1.596,ORF1a polyprotein,4405,AL,2020-11-04,2020,11,4,USA
UHK36242,B.1.596,surface glycoprotein,1273,AL,2020-11-04,2020,11,4,USA
UHK36243,B.1.596,ORF3a protein,275,AL,2020-11-04,2020,11,4,USA
UHK36244,B.1.596,envelope protein,75,AL,2020-11-04,2020,11,4,USA
UHK36245,B.1.596,membrane glycoprotein,222,AL,2020-11-04,2020,11,4,USA
UHK36246,B.1.596,ORF6 protein,61,AL,2020-11-04,2020,11,4,USA
UHK36247,B.1.596,ORF7a protein,121,AL,2020-11-04,2020,11,4,USA
UHK36248,B.1.596,ORF7b protein,43,AL,2020-11-04,2020,11,4,USA
UHK36249,B.1.596,ORF8 protein,121,AL,2020-11-04,2020,11,4,USA
UHK36250,B.1.596,nucleocapsid phosphoprotein,419,AL,2020-11-04,2020,11,4,USA
UHK36251,B.1.596,ORF10 protein,38,AL,2020-11-04,2020,11,4,USA
UHK38219,B.1.2,ORF1ab polyprotein,7096,AL,2020-11-17,2020,11,17,USA
UHK38220,B.1.2,ORF1a polyprotein,4405,AL,2020-11-17,2020,11,17,USA
UHK38221,B.1.2,surface glycoprotein,1273,AL,2020-11-17,2020,11,17,USA
UHK38222,B.1.2,ORF3a protein,275,AL,2020-11-17,2020,11,17,USA
UHK38223,B.1.2,envelope protein,75,AL,2020-11-17,2020,11,17,USA
UHK38224,B.1.2,membrane glycoprotein,222,AL,2020-11-17,2020,11,17,USA
UHK38225,B.1.2,ORF6 protein,61,AL,2020-11-17,2020,11,17,USA
UHK38226,B.1.2,ORF7a protein,121,AL,2020-11-17,2020,11,17,USA
UHK38227,B.1.2,ORF7b protein,43,AL,2020-11-17,2020,11,17,USA
UHK38228,B.1.2,ORF8 protein,121,AL,2020-11-17,2020,11,17,USA
UHK38229,B.1.2,nucleocapsid phosphoprotein,419,AL,2020-11-17,2020,11,17,USA
UHK38230,B.1.2,ORF10 protein,38,AL,2020-11-17,2020,11,17,USA
UHM62993,AY.113,ORF1ab polyprotein,7096,AL,2021-12-06,2021,12,6,USA
UHM62994,AY.113,ORF1a polyprotein,4405,AL,2021-12-06,2021,12,6,USA
UHM62995,AY.113,surface glycoprotein,1271,AL,2021-12-06,2021,12,6,USA
UHM62996,AY.113,ORF3a protein,275,AL,2021-12-06,2021,12,6,USA
UHM62997,AY.113,envelope protein,75,AL,2021-12-06,2021,12,6,USA
UHM62998,AY.113,membrane glycoprotein,222,AL,2021-12-06,2021,12,6,USA
UHM62999,AY.113,ORF6 protein,61,AL,2021-12-06,2021,12,6,USA
UHM63000,AY.113,ORF7a protein,121,AL,2021-12-06,2021,12,6,USA
UHM63001,AY.113,ORF7b protein,43,AL,2021-12-06,2021,12,6,USA
UHM63002,AY.113,ORF8 protein,119,AL,2021-12-06,2021,12,6,USA
UHM63003,AY.113,nucleocapsid phosphoprotein,419,AL,2021-12-06,2021,12,6,USA
UHM63004,AY.113,ORF10 protein,38,AL,2021-12-06,2021,12,6,USA
UHM63077,AY.64,ORF1ab polyprotein,7096,AL,2021-12-06,2021,12,6,USA
UHM63078,AY.64,ORF1a polyprotein,4405,AL,2021-12-06,2021,12,6,USA
UHM63079,AY.64,surface glycoprotein,1271,AL,2021-12-06,2021,12,6,USA
UHM63080,AY.64,ORF3a protein,275,AL,2021-12-06,2021,12,6,USA
UHM63081,AY.64,envelope protein,75,AL,2021-12-06,2021,12,6,USA
UHM63082,AY.64,membrane glycoprotein,222,AL,2021-12-06,2021,12,6,USA
UHM63083,AY.64,ORF6 protein,61,AL,2021-12-06,2021,12,6,USA
UHM63084,AY.64,ORF7a protein,121,AL,2021-12-06,2021,12,6,USA
UHM63085,AY.64,ORF7b protein,43,AL,2021-12-06,2021,12,6,USA
UHM63086,AY.64,ORF8 protein,119,AL,2021-12-06,2021,12,6,USA
UHM63087,AY.64,nucleocapsid phosphoprotein,419,AL,2021-12-06,2021,12,6,USA
UHM63088,AY.64,ORF10 protein,38,AL,2021-12-06,2021,12,6,USA
UHE86170,AY.4,ORF1ab polyprotein,7096,AL,2021-11-10,2021,11,10,USA
UHE86171,AY.4,ORF1a polyprotein,4405,AL,2021-11-10,2021,11,10,USA
UHE86172,AY.4,surface glycoprotein,1271,AL,2021-11-10,2021,11,10,USA
UHE86173,AY.4,ORF3a protein,275,AL,2021-11-10,2021,11,10,USA
UHE86174,AY.4,envelope protein,75,AL,2021-11-10,2021,11,10,USA
UHE86175,AY.4,membrane glycoprotein,222,AL,2021-11-10,2021,11,10,USA
UHE86176,AY.4,ORF6 protein,61,AL,2021-11-10,2021,11,10,USA
UHE86177,AY.4,ORF7a protein,121,AL,2021-11-10,2021,11,10,USA
UHE86178,AY.4,ORF7b protein,43,AL,2021-11-10,2021,11,10,USA
UHE86179,AY.4,ORF8 protein,119,AL,2021-11-10,2021,11,10,USA
UHE86180,AY.4,nucleocapsid phosphoprotein,419,AL,2021-11-10,2021,11,10,USA
UHE86181,AY.4,ORF10 protein,38,AL,2021-11-10,2021,11,10,USA
UHE93403,AY.119,ORF1ab polyprotein,7096,AL,2021-11-11,2021,11,11,USA
UHE93404,AY.119,ORF1a polyprotein,4405,AL,2021-11-11,2021,11,11,USA
UHE93405,AY.119,surface glycoprotein,1271,AL,2021-11-11,2021,11,11,USA
UHE93406,AY.119,ORF3a protein,275,AL,2021-11-11,2021,11,11,USA
UHE93407,AY.119,envelope protein,75,AL,2021-11-11,2021,11,11,USA
UHE93408,AY.119,membrane glycoprotein,222,AL,2021-11-11,2021,11,11,USA
UHE93409,AY.119,ORF6 protein,61,AL,2021-11-11,2021,11,11,USA
UHE93410,AY.119,ORF7a protein,121,AL,2021-11-11,2021,11,11,USA
UHE93411,AY.119,ORF7b protein,43,AL,2021-11-11,2021,11,11,USA
UHE93412,AY.119,ORF8 protein,119,AL,2021-11-11,2021,11,11,USA
UHE93413,AY.119,nucleocapsid phosphoprotein,419,AL,2021-11-11,2021,11,11,USA
UHE93414,AY.119,ORF10 protein,38,AL,2021-11-11,2021,11,11,USA
UHF85770,AY.120.1,ORF1ab polyprotein,7096,AL,2021-11-17,2021,11,17,USA
UHF85771,AY.120.1,ORF1a polyprotein,4405,AL,2021-11-17,2021,11,17,USA
UHF85772,AY.120.1,surface glycoprotein,1271,AL,2021-11-17,2021,11,17,USA
UHF85773,AY.120.1,ORF3a protein,275,AL,2021-11-17,2021,11,17,USA
UHF85774,AY.120.1,envelope protein,75,AL,2021-11-17,2021,11,17,USA
UHF85775,AY.120.1,membrane glycoprotein,222,AL,2021-11-17,2021,11,17,USA
UHF85776,AY.120.1,ORF6 protein,61,AL,2021-11-17,2021,11,17,USA
UHF85777,AY.120.1,ORF7a protein,121,AL,2021-11-17,2021,11,17,USA
UHF85778,AY.120.1,ORF7b protein,43,AL,2021-11-17,2021,11,17,USA
UHF85779,AY.120.1,ORF8 protein,119,AL,2021-11-17,2021,11,17,USA
UHF85780,AY.120.1,nucleocapsid phosphoprotein,419,AL,2021-11-17,2021,11,17,USA
UHF85781,AY.120.1,ORF10 protein,38,AL,2021-11-17,2021,11,17,USA
UHI01135,AY.44,ORF1ab polyprotein,7096,AL,2021-11-26,2021,11,26,USA
UHI01136,AY.44,ORF1a polyprotein,4405,AL,2021-11-26,2021,11,26,USA
UHI01137,AY.44,surface glycoprotein,1271,AL,2021-11-26,2021,11,26,USA
UHI01138,AY.44,ORF3a protein,275,AL,2021-11-26,2021,11,26,USA
UHI01139,AY.44,envelope protein,75,AL,2021-11-26,2021,11,26,USA
UHI01140,AY.44,membrane glycoprotein,222,AL,2021-11-26,2021,11,26,USA
UHI01141,AY.44,ORF6 protein,61,AL,2021-11-26,2021,11,26,USA
UHI01142,AY.44,ORF7a protein,121,AL,2021-11-26,2021,11,26,USA
UHI01143,AY.44,ORF7b protein,43,AL,2021-11-26,2021,11,26,USA
UHI01144,AY.44,ORF8 protein,119,AL,2021-11-26,2021,11,26,USA
UHI01145,AY.44,nucleocapsid phosphoprotein,419,AL,2021-11-26,2021,11,26,USA
UHI01146,AY.44,ORF10 protein,38,AL,2021-11-26,2021,11,26,USA
UHJ20223,AY.3.1,ORF1ab polyprotein,7096,AL,2021-11-26,2021,11,26,USA
UHJ20224,AY.3.1,ORF1a polyprotein,4405,AL,2021-11-26,2021,11,26,USA
UHJ20225,AY.3.1,surface glycoprotein,1271,AL,2021-11-26,2021,11,26,USA
UHJ20226,AY.3.1,ORF3a protein,275,AL,2021-11-26,2021,11,26,USA
UHJ20227,AY.3.1,envelope protein,75,AL,2021-11-26,2021,11,26,USA
UHJ20228,AY.3.1,membrane glycoprotein,222,AL,2021-11-26,2021,11,26,USA
UHJ20229,AY.3.1,ORF6 protein,61,AL,2021-11-26,2021,11,26,USA
UHJ20230,AY.3.1,ORF7a protein,121,AL,2021-11-26,2021,11,26,USA
UHJ20231,AY.3.1,ORF7b protein,43,AL,2021-11-26,2021,11,26,USA
UHJ20232,AY.3.1,ORF8 protein,119,AL,2021-11-26,2021,11,26,USA
UHJ20233,AY.3.1,nucleocapsid phosphoprotein,419,AL,2021-11-26,2021,11,26,USA
