Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
URP95011,BA.2.23,ORF7a protein,121,UT,2022-05-24,2022,5,24,USA
URP95012,BA.2.23,ORF7b protein,43,UT,2022-05-24,2022,5,24,USA
URP95013,BA.2.23,ORF8 protein,121,UT,2022-05-24,2022,5,24,USA
URP95014,BA.2.23,nucleocapsid phosphoprotein,416,UT,2022-05-24,2022,5,24,USA
URP95015,BA.2.23,ORF10 protein,38,UT,2022-05-24,2022,5,24,USA
URQ53218,BG.4,ORF1ab polyprotein,7093,UT,2022-05-17,2022,5,17,USA
URQ53219,BG.4,ORF1a polyprotein,4402,UT,2022-05-17,2022,5,17,USA
URQ53220,BG.4,surface glycoprotein,1270,UT,2022-05-17,2022,5,17,USA
URQ53221,BG.4,ORF3a protein,275,UT,2022-05-17,2022,5,17,USA
URQ53222,BG.4,envelope protein,75,UT,2022-05-17,2022,5,17,USA
URQ53223,BG.4,membrane glycoprotein,222,UT,2022-05-17,2022,5,17,USA
URQ53224,BG.4,ORF6 protein,61,UT,2022-05-17,2022,5,17,USA
URQ53225,BG.4,ORF7a protein,121,UT,2022-05-17,2022,5,17,USA
URQ53226,BG.4,ORF7b protein,43,UT,2022-05-17,2022,5,17,USA
URQ53227,BG.4,ORF8 protein,121,UT,2022-05-17,2022,5,17,USA
URQ53228,BG.4,nucleocapsid phosphoprotein,416,UT,2022-05-17,2022,5,17,USA
URQ53229,BG.4,ORF10 protein,38,UT,2022-05-17,2022,5,17,USA
URT38354,BA.5.1,ORF1ab polyprotein,7093,UT,2022-05-12,2022,5,12,USA
URT38355,BA.5.1,ORF1a polyprotein,4402,UT,2022-05-12,2022,5,12,USA
URT38356,BA.5.1,surface glycoprotein,1268,UT,2022-05-12,2022,5,12,USA
URT38357,BA.5.1,ORF3a protein,275,UT,2022-05-12,2022,5,12,USA
URT38358,BA.5.1,envelope protein,75,UT,2022-05-12,2022,5,12,USA
URT38359,BA.5.1,membrane glycoprotein,222,UT,2022-05-12,2022,5,12,USA
URT38360,BA.5.1,ORF6 protein,61,UT,2022-05-12,2022,5,12,USA
URT38361,BA.5.1,ORF7a protein,121,UT,2022-05-12,2022,5,12,USA
URT38362,BA.5.1,ORF7b protein,43,UT,2022-05-12,2022,5,12,USA
URT38363,BA.5.1,ORF8 protein,121,UT,2022-05-12,2022,5,12,USA
URT38364,BA.5.1,nucleocapsid phosphoprotein,416,UT,2022-05-12,2022,5,12,USA
URT38365,BA.5.1,ORF10 protein,38,UT,2022-05-12,2022,5,12,USA
URG87625,BA.2.10.1,ORF1ab polyprotein,7093,UT,2022-03-18,2022,3,18,USA
URG87626,BA.2.10.1,ORF1a polyprotein,4402,UT,2022-03-18,2022,3,18,USA
URG87627,BA.2.10.1,surface glycoprotein,1270,UT,2022-03-18,2022,3,18,USA
URG87628,BA.2.10.1,ORF3a protein,275,UT,2022-03-18,2022,3,18,USA
URG87629,BA.2.10.1,envelope protein,75,UT,2022-03-18,2022,3,18,USA
URG87630,BA.2.10.1,membrane glycoprotein,222,UT,2022-03-18,2022,3,18,USA
URG87631,BA.2.10.1,ORF6 protein,61,UT,2022-03-18,2022,3,18,USA
URG87632,BA.2.10.1,ORF7a protein,121,UT,2022-03-18,2022,3,18,USA
URG87633,BA.2.10.1,ORF7b protein,43,UT,2022-03-18,2022,3,18,USA
URG87634,BA.2.10.1,ORF8 protein,121,UT,2022-03-18,2022,3,18,USA
URG87635,BA.2.10.1,nucleocapsid phosphoprotein,416,UT,2022-03-18,2022,3,18,USA
URG87636,BA.2.10.1,ORF10 protein,38,UT,2022-03-18,2022,3,18,USA
URG87637,BA.2.10.1,ORF1ab polyprotein,7093,UT,2022-04-15,2022,4,15,USA
URG87638,BA.2.10.1,ORF1a polyprotein,4402,UT,2022-04-15,2022,4,15,USA
URG87639,BA.2.10.1,surface glycoprotein,1270,UT,2022-04-15,2022,4,15,USA
URG87640,BA.2.10.1,ORF3a protein,275,UT,2022-04-15,2022,4,15,USA
URG87641,BA.2.10.1,envelope protein,75,UT,2022-04-15,2022,4,15,USA
URG87642,BA.2.10.1,membrane glycoprotein,222,UT,2022-04-15,2022,4,15,USA
URG87643,BA.2.10.1,ORF6 protein,61,UT,2022-04-15,2022,4,15,USA
URG87644,BA.2.10.1,ORF7a protein,121,UT,2022-04-15,2022,4,15,USA
URG87645,BA.2.10.1,ORF7b protein,43,UT,2022-04-15,2022,4,15,USA
URG87646,BA.2.10.1,ORF8 protein,121,UT,2022-04-15,2022,4,15,USA
URG87647,BA.2.10.1,nucleocapsid phosphoprotein,416,UT,2022-04-15,2022,4,15,USA
URG87648,BA.2.10.1,ORF10 protein,38,UT,2022-04-15,2022,4,15,USA
URF53830,BA.2.56,ORF1ab polyprotein,7093,UT,2022-05-04,2022,5,4,USA
URF53831,BA.2.56,ORF1a polyprotein,4402,UT,2022-05-04,2022,5,4,USA
URF53832,BA.2.56,surface glycoprotein,1270,UT,2022-05-04,2022,5,4,USA
URF53833,BA.2.56,ORF3a protein,275,UT,2022-05-04,2022,5,4,USA
URF53834,BA.2.56,envelope protein,75,UT,2022-05-04,2022,5,4,USA
URF53835,BA.2.56,membrane glycoprotein,222,UT,2022-05-04,2022,5,4,USA
URF53836,BA.2.56,ORF6 protein,61,UT,2022-05-04,2022,5,4,USA
URF53837,BA.2.56,ORF7a protein,121,UT,2022-05-04,2022,5,4,USA
URF53838,BA.2.56,ORF7b protein,43,UT,2022-05-04,2022,5,4,USA
URF53839,BA.2.56,ORF8 protein,121,UT,2022-05-04,2022,5,4,USA
URF53840,BA.2.56,nucleocapsid phosphoprotein,416,UT,2022-05-04,2022,5,4,USA
URF53841,BA.2.56,ORF10 protein,38,UT,2022-05-04,2022,5,4,USA
URA14234,BA.1.17.2,ORF1ab polyprotein,7087,UT,2022-05-05,2022,5,5,USA
URA14235,BA.1.17.2,ORF1a polyprotein,4396,UT,2022-05-05,2022,5,5,USA
URA14236,BA.1.17.2,surface glycoprotein,1270,UT,2022-05-05,2022,5,5,USA
URA14237,BA.1.17.2,ORF3a protein,273,UT,2022-05-05,2022,5,5,USA
URA14238,BA.1.17.2,envelope protein,75,UT,2022-05-05,2022,5,5,USA
URA14239,BA.1.17.2,membrane glycoprotein,222,UT,2022-05-05,2022,5,5,USA
URA14240,BA.1.17.2,ORF6 protein,61,UT,2022-05-05,2022,5,5,USA
URA14241,BA.1.17.2,ORF7a protein,121,UT,2022-05-05,2022,5,5,USA
URA14242,BA.1.17.2,ORF7b protein,43,UT,2022-05-05,2022,5,5,USA
URA14243,BA.1.17.2,ORF8 protein,121,UT,2022-05-05,2022,5,5,USA
URA14244,BA.1.17.2,nucleocapsid phosphoprotein,416,UT,2022-05-05,2022,5,5,USA
URA14245,BA.1.17.2,ORF10 protein,38,UT,2022-05-05,2022,5,5,USA
UQV31802,BA.2.12.1,ORF1ab polyprotein,7093,UT,2022-04-29,2022,4,29,USA
UQV31803,BA.2.12.1,ORF1a polyprotein,4402,UT,2022-04-29,2022,4,29,USA
UQV31804,BA.2.12.1,surface glycoprotein,1270,UT,2022-04-29,2022,4,29,USA
UQV31805,BA.2.12.1,ORF3a protein,275,UT,2022-04-29,2022,4,29,USA
UQV31806,BA.2.12.1,envelope protein,75,UT,2022-04-29,2022,4,29,USA
UQV31807,BA.2.12.1,membrane glycoprotein,222,UT,2022-04-29,2022,4,29,USA
UQV31808,BA.2.12.1,ORF6 protein,61,UT,2022-04-29,2022,4,29,USA
UQV31809,BA.2.12.1,ORF7a protein,121,UT,2022-04-29,2022,4,29,USA
UQV31810,BA.2.12.1,ORF7b protein,43,UT,2022-04-29,2022,4,29,USA
UQV31811,BA.2.12.1,ORF8 protein,121,UT,2022-04-29,2022,4,29,USA
UQV31812,BA.2.12.1,nucleocapsid phosphoprotein,416,UT,2022-04-29,2022,4,29,USA
UQV31813,BA.2.12.1,ORF10 protein,38,UT,2022-04-29,2022,4,29,USA
UQS04880,BA.2.20,ORF1ab polyprotein,7093,UT,2022-04-28,2022,4,28,USA
UQS04881,BA.2.20,ORF1a polyprotein,4402,UT,2022-04-28,2022,4,28,USA
UQS04882,BA.2.20,surface glycoprotein,1270,UT,2022-04-28,2022,4,28,USA
UQS04883,BA.2.20,ORF3a protein,275,UT,2022-04-28,2022,4,28,USA
UQS04884,BA.2.20,envelope protein,75,UT,2022-04-28,2022,4,28,USA
UQS04885,BA.2.20,membrane glycoprotein,222,UT,2022-04-28,2022,4,28,USA
UQS04886,BA.2.20,ORF6 protein,61,UT,2022-04-28,2022,4,28,USA
UQS04887,BA.2.20,ORF7a protein,121,UT,2022-04-28,2022,4,28,USA
UQS04888,BA.2.20,ORF7b protein,43,UT,2022-04-28,2022,4,28,USA
UQS04889,BA.2.20,ORF8 protein,121,UT,2022-04-28,2022,4,28,USA
UQS04890,BA.2.20,nucleocapsid phosphoprotein,416,UT,2022-04-28,2022,4,28,USA
UQS04891,BA.2.20,ORF10 protein,38,UT,2022-04-28,2022,4,28,USA
UQJ58641,BA.2.7,ORF1ab polyprotein,7093,UT,2022-04-21,2022,4,21,USA
UQJ58642,BA.2.7,ORF1a polyprotein,4402,UT,2022-04-21,2022,4,21,USA
UQJ58643,BA.2.7,surface glycoprotein,1270,UT,2022-04-21,2022,4,21,USA
UQJ58644,BA.2.7,ORF3a protein,275,UT,2022-04-21,2022,4,21,USA
UQJ58645,BA.2.7,envelope protein,75,UT,2022-04-21,2022,4,21,USA
UQJ58646,BA.2.7,membrane glycoprotein,222,UT,2022-04-21,2022,4,21,USA
UQJ58647,BA.2.7,ORF6 protein,61,UT,2022-04-21,2022,4,21,USA
UQJ58648,BA.2.7,ORF7a protein,121,UT,2022-04-21,2022,4,21,USA
UQJ58649,BA.2.7,ORF7b protein,43,UT,2022-04-21,2022,4,21,USA
UQJ58650,BA.2.7,ORF8 protein,121,UT,2022-04-21,2022,4,21,USA
UQJ58651,BA.2.7,nucleocapsid phosphoprotein,416,UT,2022-04-21,2022,4,21,USA
UQJ58652,BA.2.7,ORF10 protein,38,UT,2022-04-21,2022,4,21,USA
UQF89031,BA.2.9,ORF1ab polyprotein,7093,UT,2022-04-20,2022,4,20,USA
UQF89032,BA.2.9,ORF1a polyprotein,4402,UT,2022-04-20,2022,4,20,USA
UQF89033,BA.2.9,surface glycoprotein,1270,UT,2022-04-20,2022,4,20,USA
UQF89034,BA.2.9,ORF3a protein,275,UT,2022-04-20,2022,4,20,USA
UQF89035,BA.2.9,envelope protein,75,UT,2022-04-20,2022,4,20,USA
UQF89036,BA.2.9,membrane glycoprotein,222,UT,2022-04-20,2022,4,20,USA
UQF89037,BA.2.9,ORF6 protein,61,UT,2022-04-20,2022,4,20,USA
UQF89038,BA.2.9,ORF7a protein,121,UT,2022-04-20,2022,4,20,USA
UQF89039,BA.2.9,ORF7b protein,43,UT,2022-04-20,2022,4,20,USA
UQF89040,BA.2.9,ORF8 protein,121,UT,2022-04-20,2022,4,20,USA
UQF89041,BA.2.9,nucleocapsid phosphoprotein,416,UT,2022-04-20,2022,4,20,USA
UQF89042,BA.2.9,ORF10 protein,38,UT,2022-04-20,2022,4,20,USA
UQG39108,BA.5.2.1,ORF1ab polyprotein,7093,UT,2022-04-26,2022,4,26,USA
UQG39109,BA.5.2.1,ORF1a polyprotein,4402,UT,2022-04-26,2022,4,26,USA
UQG39110,BA.5.2.1,surface glycoprotein,1268,UT,2022-04-26,2022,4,26,USA
UQG39111,BA.5.2.1,ORF3a protein,275,UT,2022-04-26,2022,4,26,USA
UQG39112,BA.5.2.1,envelope protein,75,UT,2022-04-26,2022,4,26,USA
UQG39113,BA.5.2.1,membrane glycoprotein,222,UT,2022-04-26,2022,4,26,USA
UQG39114,BA.5.2.1,ORF6 protein,61,UT,2022-04-26,2022,4,26,USA
UQG39115,BA.5.2.1,ORF7a protein,121,UT,2022-04-26,2022,4,26,USA
UQG39116,BA.5.2.1,ORF7b protein,43,UT,2022-04-26,2022,4,26,USA
UQG39117,BA.5.2.1,ORF8 protein,121,UT,2022-04-26,2022,4,26,USA
UQG39118,BA.5.2.1,nucleocapsid phosphoprotein,416,UT,2022-04-26,2022,4,26,USA
UQG39119,BA.5.2.1,ORF10 protein,38,UT,2022-04-26,2022,4,26,USA
UPW58083,BA.2.36,ORF1ab polyprotein,7093,UT,2022-04-06,2022,4,6,USA
UPW58084,BA.2.36,ORF1a polyprotein,4402,UT,2022-04-06,2022,4,6,USA
UPW58085,BA.2.36,surface glycoprotein,1270,UT,2022-04-06,2022,4,6,USA
UPW58086,BA.2.36,ORF3a protein,275,UT,2022-04-06,2022,4,6,USA
UPW58087,BA.2.36,envelope protein,75,UT,2022-04-06,2022,4,6,USA
UPW58088,BA.2.36,membrane glycoprotein,222,UT,2022-04-06,2022,4,6,USA
UPW58089,BA.2.36,ORF6 protein,61,UT,2022-04-06,2022,4,6,USA
UPW58090,BA.2.36,ORF7a protein,121,UT,2022-04-06,2022,4,6,USA
UPW58091,BA.2.36,ORF7b protein,43,UT,2022-04-06,2022,4,6,USA
UPW58092,BA.2.36,ORF8 protein,121,UT,2022-04-06,2022,4,6,USA
UPW58093,BA.2.36,nucleocapsid phosphoprotein,416,UT,2022-04-06,2022,4,6,USA
UPW58094,BA.2.36,ORF10 protein,38,UT,2022-04-06,2022,4,6,USA
UPW60343,BA.2.5,ORF1ab polyprotein,7093,UT,2022-04-19,2022,4,19,USA
UPW60344,BA.2.5,ORF1a polyprotein,4402,UT,2022-04-19,2022,4,19,USA
UPW60345,BA.2.5,surface glycoprotein,1270,UT,2022-04-19,2022,4,19,USA
UPW60346,BA.2.5,ORF3a protein,275,UT,2022-04-19,2022,4,19,USA
UPW60347,BA.2.5,envelope protein,75,UT,2022-04-19,2022,4,19,USA
UPW60348,BA.2.5,membrane glycoprotein,222,UT,2022-04-19,2022,4,19,USA
UPW60349,BA.2.5,ORF6 protein,61,UT,2022-04-19,2022,4,19,USA
UPW60350,BA.2.5,ORF7a protein,121,UT,2022-04-19,2022,4,19,USA
UPW60351,BA.2.5,ORF7b protein,43,UT,2022-04-19,2022,4,19,USA
UPW60352,BA.2.5,ORF8 protein,121,UT,2022-04-19,2022,4,19,USA
UPW60353,BA.2.5,nucleocapsid phosphoprotein,416,UT,2022-04-19,2022,4,19,USA
UPW60354,BA.2.5,ORF10 protein,38,UT,2022-04-19,2022,4,19,USA
UPW60355,BA.2.32,ORF1ab polyprotein,7093,UT,2022-04-19,2022,4,19,USA
UPW60356,BA.2.32,ORF1a polyprotein,4402,UT,2022-04-19,2022,4,19,USA
UPW60357,BA.2.32,surface glycoprotein,1270,UT,2022-04-19,2022,4,19,USA
UPW60358,BA.2.32,ORF3a protein,275,UT,2022-04-19,2022,4,19,USA
UPW60359,BA.2.32,envelope protein,75,UT,2022-04-19,2022,4,19,USA
UPW60360,BA.2.32,membrane glycoprotein,222,UT,2022-04-19,2022,4,19,USA
UPW60361,BA.2.32,ORF6 protein,61,UT,2022-04-19,2022,4,19,USA
UPW60362,BA.2.32,ORF7a protein,121,UT,2022-04-19,2022,4,19,USA
UPW60363,BA.2.32,ORF7b protein,43,UT,2022-04-19,2022,4,19,USA
UPW60364,BA.2.32,ORF8 protein,121,UT,2022-04-19,2022,4,19,USA
UPW60365,BA.2.32,nucleocapsid phosphoprotein,416,UT,2022-04-19,2022,4,19,USA
UPW60366,BA.2.32,ORF10 protein,38,UT,2022-04-19,2022,4,19,USA
UPU55491,BA.1.1,ORF1ab polyprotein,7087,UT,2022-04-13,2022,4,13,USA
UPU55492,BA.1.1,ORF1a polyprotein,4396,UT,2022-04-13,2022,4,13,USA
UPU55493,BA.1.1,surface glycoprotein,1270,UT,2022-04-13,2022,4,13,USA
UPU55494,BA.1.1,ORF3a protein,275,UT,2022-04-13,2022,4,13,USA
UPU55495,BA.1.1,envelope protein,75,UT,2022-04-13,2022,4,13,USA
UPU55496,BA.1.1,membrane glycoprotein,222,UT,2022-04-13,2022,4,13,USA
UPU55497,BA.1.1,ORF6 protein,61,UT,2022-04-13,2022,4,13,USA
UPU55498,BA.1.1,ORF7a protein,121,UT,2022-04-13,2022,4,13,USA
UPU55499,BA.1.1,ORF7b protein,43,UT,2022-04-13,2022,4,13,USA
UPU55500,BA.1.1,ORF8 protein,121,UT,2022-04-13,2022,4,13,USA
UPU55501,BA.1.1,nucleocapsid phosphoprotein,416,UT,2022-04-13,2022,4,13,USA
UPU55502,BA.1.1,ORF10 protein,38,UT,2022-04-13,2022,4,13,USA
UPV26685,BA.2.48,ORF1ab polyprotein,7093,UT,2022-04-15,2022,4,15,USA
UPV26686,BA.2.48,ORF1a polyprotein,4402,UT,2022-04-15,2022,4,15,USA
UPV26687,BA.2.48,surface glycoprotein,1270,UT,2022-04-15,2022,4,15,USA
UPV26688,BA.2.48,ORF3a protein,275,UT,2022-04-15,2022,4,15,USA
UPV26689,BA.2.48,envelope protein,75,UT,2022-04-15,2022,4,15,USA
UPV26690,BA.2.48,membrane glycoprotein,222,UT,2022-04-15,2022,4,15,USA
UPV26691,BA.2.48,ORF6 protein,61,UT,2022-04-15,2022,4,15,USA
UPV26692,BA.2.48,ORF7a protein,121,UT,2022-04-15,2022,4,15,USA
UPV26693,BA.2.48,ORF7b protein,43,UT,2022-04-15,2022,4,15,USA
UPV26694,BA.2.48,ORF8 protein,121,UT,2022-04-15,2022,4,15,USA
UPV26695,BA.2.48,nucleocapsid phosphoprotein,416,UT,2022-04-15,2022,4,15,USA
UPV26696,BA.2.48,ORF10 protein,38,UT,2022-04-15,2022,4,15,USA
UPL68773,BA.2.3,ORF1ab polyprotein,7093,UT,2022-03-18,2022,3,18,USA
UPL68774,BA.2.3,ORF1a polyprotein,4402,UT,2022-03-18,2022,3,18,USA
UPL68775,BA.2.3,surface glycoprotein,1270,UT,2022-03-18,2022,3,18,USA
UPL68776,BA.2.3,ORF3a protein,275,UT,2022-03-18,2022,3,18,USA
UPL68777,BA.2.3,envelope protein,75,UT,2022-03-18,2022,3,18,USA
UPL68778,BA.2.3,membrane glycoprotein,222,UT,2022-03-18,2022,3,18,USA
UPL68779,BA.2.3,ORF6 protein,61,UT,2022-03-18,2022,3,18,USA
UPL68780,BA.2.3,ORF7a protein,121,UT,2022-03-18,2022,3,18,USA
UPL68781,BA.2.3,ORF7b protein,43,UT,2022-03-18,2022,3,18,USA
UPL68782,BA.2.3,ORF8 protein,121,UT,2022-03-18,2022,3,18,USA
UPL68783,BA.2.3,nucleocapsid phosphoprotein,416,UT,2022-03-18,2022,3,18,USA
UPL68784,BA.2.3,ORF10 protein,38,UT,2022-03-18,2022,3,18,USA
UPL68809,BA.2,ORF1ab polyprotein,7093,UT,2022-03-18,2022,3,18,USA
UPL68810,BA.2,ORF1a polyprotein,4402,UT,2022-03-18,2022,3,18,USA
UPL68811,BA.2,surface glycoprotein,1270,UT,2022-03-18,2022,3,18,USA
UPL68812,BA.2,ORF3a protein,275,UT,2022-03-18,2022,3,18,USA
UPL68813,BA.2,envelope protein,75,UT,2022-03-18,2022,3,18,USA
UPL68814,BA.2,membrane glycoprotein,222,UT,2022-03-18,2022,3,18,USA
UPL68815,BA.2,ORF6 protein,61,UT,2022-03-18,2022,3,18,USA
UPL68816,BA.2,ORF7a protein,121,UT,2022-03-18,2022,3,18,USA
UPL68817,BA.2,ORF7b protein,43,UT,2022-03-18,2022,3,18,USA
UPL68818,BA.2,ORF8 protein,121,UT,2022-03-18,2022,3,18,USA
UPL68819,BA.2,nucleocapsid phosphoprotein,416,UT,2022-03-18,2022,3,18,USA
UPL68820,BA.2,ORF10 protein,38,UT,2022-03-18,2022,3,18,USA
UPL69928,BA.1,ORF1ab polyprotein,7092,UT,2022-03-03,2022,3,3,USA
UPL69929,BA.1,ORF1a polyprotein,4401,UT,2022-03-03,2022,3,3,USA
UPL69930,BA.1,surface glycoprotein,1270,UT,2022-03-03,2022,3,3,USA
UPL69931,BA.1,ORF3a protein,275,UT,2022-03-03,2022,3,3,USA
UPL69932,BA.1,envelope protein,75,UT,2022-03-03,2022,3,3,USA
UPL69933,BA.1,membrane glycoprotein,222,UT,2022-03-03,2022,3,3,USA
UPL69934,BA.1,ORF6 protein,61,UT,2022-03-03,2022,3,3,USA
UPL69935,BA.1,ORF7a protein,121,UT,2022-03-03,2022,3,3,USA
UPL69936,BA.1,ORF7b protein,43,UT,2022-03-03,2022,3,3,USA
UPL69937,BA.1,ORF8 protein,121,UT,2022-03-03,2022,3,3,USA
UPL69938,BA.1,nucleocapsid phosphoprotein,416,UT,2022-03-03,2022,3,3,USA
UPL69939,BA.1,ORF10 protein,38,UT,2022-03-03,2022,3,3,USA
UPI06268,BA.2.12.1,ORF1ab polyprotein,7093,UT,2022-03-30,2022,3,30,USA
UPI06269,BA.2.12.1,ORF1a polyprotein,4402,UT,2022-03-30,2022,3,30,USA
UPI06270,BA.2.12.1,surface glycoprotein,1270,UT,2022-03-30,2022,3,30,USA
UPI06271,BA.2.12.1,ORF3a protein,275,UT,2022-03-30,2022,3,30,USA
UPI06272,BA.2.12.1,envelope protein,75,UT,2022-03-30,2022,3,30,USA
UPI06273,BA.2.12.1,membrane glycoprotein,222,UT,2022-03-30,2022,3,30,USA
UPI06274,BA.2.12.1,ORF6 protein,61,UT,2022-03-30,2022,3,30,USA
UPI06275,BA.2.12.1,ORF7a protein,121,UT,2022-03-30,2022,3,30,USA
UPI06276,BA.2.12.1,ORF7b protein,43,UT,2022-03-30,2022,3,30,USA
UPI06277,BA.2.12.1,ORF8 protein,121,UT,2022-03-30,2022,3,30,USA
UPI06278,BA.2.12.1,nucleocapsid phosphoprotein,416,UT,2022-03-30,2022,3,30,USA
UPI06279,BA.2.12.1,ORF10 protein,38,UT,2022-03-30,2022,3,30,USA
UPH18884,BA.2.12,ORF1ab polyprotein,7093,UT,2022-04-07,2022,4,7,USA
UPH18885,BA.2.12,ORF1a polyprotein,4402,UT,2022-04-07,2022,4,7,USA
UPH18886,BA.2.12,surface glycoprotein,1270,UT,2022-04-07,2022,4,7,USA
UPH18887,BA.2.12,ORF3a protein,275,UT,2022-04-07,2022,4,7,USA
UPH18888,BA.2.12,envelope protein,75,UT,2022-04-07,2022,4,7,USA
UPH18889,BA.2.12,membrane glycoprotein,222,UT,2022-04-07,2022,4,7,USA
UPH18890,BA.2.12,ORF6 protein,61,UT,2022-04-07,2022,4,7,USA
UPH18891,BA.2.12,ORF7a protein,121,UT,2022-04-07,2022,4,7,USA
UPH18892,BA.2.12,ORF7b protein,43,UT,2022-04-07,2022,4,7,USA
UPH18893,BA.2.12,ORF8 protein,121,UT,2022-04-07,2022,4,7,USA
UPH18894,BA.2.12,nucleocapsid phosphoprotein,416,UT,2022-04-07,2022,4,7,USA
UPH18895,BA.2.12,ORF10 protein,38,UT,2022-04-07,2022,4,7,USA
UOX16453,BA.2.3.17,ORF1ab polyprotein,7093,UT,2022-03-25,2022,3,25,USA
UOX16454,BA.2.3.17,ORF1a polyprotein,4402,UT,2022-03-25,2022,3,25,USA
UOX16455,BA.2.3.17,surface glycoprotein,1270,UT,2022-03-25,2022,3,25,USA
UOX16456,BA.2.3.17,ORF3a protein,275,UT,2022-03-25,2022,3,25,USA
UOX16457,BA.2.3.17,envelope protein,75,UT,2022-03-25,2022,3,25,USA
UOX16458,BA.2.3.17,membrane glycoprotein,222,UT,2022-03-25,2022,3,25,USA
UOX16459,BA.2.3.17,ORF6 protein,61,UT,2022-03-25,2022,3,25,USA
UOX16460,BA.2.3.17,ORF7a protein,121,UT,2022-03-25,2022,3,25,USA
UOX16461,BA.2.3.17,ORF7b protein,43,UT,2022-03-25,2022,3,25,USA
UOX16462,BA.2.3.17,ORF8 protein,121,UT,2022-03-25,2022,3,25,USA
UOX16463,BA.2.3.17,nucleocapsid phosphoprotein,416,UT,2022-03-25,2022,3,25,USA
UOX16464,BA.2.3.17,ORF10 protein,38,UT,2022-03-25,2022,3,25,USA
UOW14663,BA.1.1.10,ORF1ab polyprotein,7092,UT,2022-03-24,2022,3,24,USA
UOW14664,BA.1.1.10,ORF1a polyprotein,4401,UT,2022-03-24,2022,3,24,USA
UOW14665,BA.1.1.10,surface glycoprotein,1270,UT,2022-03-24,2022,3,24,USA
UOW14666,BA.1.1.10,ORF3a protein,275,UT,2022-03-24,2022,3,24,USA
UOW14667,BA.1.1.10,envelope protein,75,UT,2022-03-24,2022,3,24,USA
UOW14668,BA.1.1.10,membrane glycoprotein,222,UT,2022-03-24,2022,3,24,USA
UOW14669,BA.1.1.10,ORF6 protein,61,UT,2022-03-24,2022,3,24,USA
UOW14670,BA.1.1.10,ORF7a protein,121,UT,2022-03-24,2022,3,24,USA
UOW14671,BA.1.1.10,ORF7b protein,43,UT,2022-03-24,2022,3,24,USA
UOW14672,BA.1.1.10,ORF8 protein,121,UT,2022-03-24,2022,3,24,USA
UOW14673,BA.1.1.10,nucleocapsid phosphoprotein,416,UT,2022-03-24,2022,3,24,USA
UOW14674,BA.1.1.10,ORF10 protein,38,UT,2022-03-24,2022,3,24,USA
UOO07951,BA.2.7,ORF1ab polyprotein,7093,UT,2022-03-26,2022,3,26,USA
UOO07952,BA.2.7,ORF1a polyprotein,4402,UT,2022-03-26,2022,3,26,USA
UOO07953,BA.2.7,surface glycoprotein,1270,UT,2022-03-26,2022,3,26,USA
UOO07954,BA.2.7,ORF3a protein,275,UT,2022-03-26,2022,3,26,USA
UOO07955,BA.2.7,envelope protein,75,UT,2022-03-26,2022,3,26,USA
UOO07956,BA.2.7,membrane glycoprotein,222,UT,2022-03-26,2022,3,26,USA
UOO07957,BA.2.7,ORF6 protein,61,UT,2022-03-26,2022,3,26,USA
UOO07958,BA.2.7,ORF7a protein,121,UT,2022-03-26,2022,3,26,USA
UOO07959,BA.2.7,ORF7b protein,43,UT,2022-03-26,2022,3,26,USA
UOO07960,BA.2.7,ORF8 protein,121,UT,2022-03-26,2022,3,26,USA
UOO07961,BA.2.7,nucleocapsid phosphoprotein,416,UT,2022-03-26,2022,3,26,USA
UOO07962,BA.2.7,ORF10 protein,38,UT,2022-03-26,2022,3,26,USA
UOF54210,BA.1.20,ORF1ab polyprotein,7092,UT,2022-03-22,2022,3,22,USA
UOF54211,BA.1.20,ORF1a polyprotein,4401,UT,2022-03-22,2022,3,22,USA
UOF54212,BA.1.20,surface glycoprotein,1270,UT,2022-03-22,2022,3,22,USA
UOF54213,BA.1.20,ORF3a protein,275,UT,2022-03-22,2022,3,22,USA
UOF54214,BA.1.20,envelope protein,75,UT,2022-03-22,2022,3,22,USA
UOF54215,BA.1.20,membrane glycoprotein,222,UT,2022-03-22,2022,3,22,USA
UOF54216,BA.1.20,ORF6 protein,61,UT,2022-03-22,2022,3,22,USA
UOF54217,BA.1.20,ORF7a protein,121,UT,2022-03-22,2022,3,22,USA
UOF54218,BA.1.20,ORF7b protein,43,UT,2022-03-22,2022,3,22,USA
UOF54219,BA.1.20,ORF8 protein,121,UT,2022-03-22,2022,3,22,USA
UOF54220,BA.1.20,nucleocapsid phosphoprotein,416,UT,2022-03-22,2022,3,22,USA
UOF54221,BA.1.20,ORF10 protein,38,UT,2022-03-22,2022,3,22,USA
UOD59624,BA.1.15.2,ORF1ab polyprotein,7092,UT,2022-03-22,2022,3,22,USA
UOD59625,BA.1.15.2,ORF1a polyprotein,4401,UT,2022-03-22,2022,3,22,USA
UOD59626,BA.1.15.2,surface glycoprotein,1270,UT,2022-03-22,2022,3,22,USA
UOD59627,BA.1.15.2,ORF3a protein,275,UT,2022-03-22,2022,3,22,USA
UOD59628,BA.1.15.2,envelope protein,75,UT,2022-03-22,2022,3,22,USA
UOD59629,BA.1.15.2,membrane glycoprotein,222,UT,2022-03-22,2022,3,22,USA
