Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
UPL68601,BA.1.1,ORF7b protein,43,SD,2022-02-23,2022,2,23,USA
UPL68602,BA.1.1,ORF8 protein,121,SD,2022-02-23,2022,2,23,USA
UPL68603,BA.1.1,nucleocapsid phosphoprotein,416,SD,2022-02-23,2022,2,23,USA
UPL68604,BA.1.1,ORF10 protein,38,SD,2022-02-23,2022,2,23,USA
UPL68605,BA.1,ORF1ab polyprotein,7092,SD,2022-02-23,2022,2,23,USA
UPL68606,BA.1,ORF1a polyprotein,4401,SD,2022-02-23,2022,2,23,USA
UPL68607,BA.1,surface glycoprotein,1270,SD,2022-02-23,2022,2,23,USA
UPL68608,BA.1,ORF3a protein,275,SD,2022-02-23,2022,2,23,USA
UPL68609,BA.1,envelope protein,75,SD,2022-02-23,2022,2,23,USA
UPL68610,BA.1,membrane glycoprotein,222,SD,2022-02-23,2022,2,23,USA
UPL68611,BA.1,ORF6 protein,61,SD,2022-02-23,2022,2,23,USA
UPL68612,BA.1,ORF7a protein,121,SD,2022-02-23,2022,2,23,USA
UPL68613,BA.1,ORF7b protein,43,SD,2022-02-23,2022,2,23,USA
UPL68614,BA.1,ORF8 protein,121,SD,2022-02-23,2022,2,23,USA
UPL68615,BA.1,nucleocapsid phosphoprotein,419,SD,2022-02-23,2022,2,23,USA
UPL68616,BA.1,ORF10 protein,38,SD,2022-02-23,2022,2,23,USA
UPL71854,BA.1.1.18,ORF1ab polyprotein,7092,SD,2022-02-26,2022,2,26,USA
UPL71855,BA.1.1.18,ORF1a polyprotein,4401,SD,2022-02-26,2022,2,26,USA
UPL71856,BA.1.1.18,surface glycoprotein,1270,SD,2022-02-26,2022,2,26,USA
UPL71857,BA.1.1.18,ORF3a protein,275,SD,2022-02-26,2022,2,26,USA
UPL71858,BA.1.1.18,envelope protein,75,SD,2022-02-26,2022,2,26,USA
UPL71859,BA.1.1.18,membrane glycoprotein,222,SD,2022-02-26,2022,2,26,USA
UPL71860,BA.1.1.18,ORF6 protein,61,SD,2022-02-26,2022,2,26,USA
UPL71861,BA.1.1.18,ORF7a protein,121,SD,2022-02-26,2022,2,26,USA
UPL71862,BA.1.1.18,ORF7b protein,43,SD,2022-02-26,2022,2,26,USA
UPL71863,BA.1.1.18,ORF8 protein,121,SD,2022-02-26,2022,2,26,USA
UPL71864,BA.1.1.18,nucleocapsid phosphoprotein,416,SD,2022-02-26,2022,2,26,USA
UPL71865,BA.1.1.18,ORF10 protein,38,SD,2022-02-26,2022,2,26,USA
UPL72198,BA.1,ORF1ab polyprotein,7092,SD,2022-03-02,2022,3,2,USA
UPL72199,BA.1,ORF1a polyprotein,4401,SD,2022-03-02,2022,3,2,USA
UPL72200,BA.1,surface glycoprotein,1270,SD,2022-03-02,2022,3,2,USA
UPL72201,BA.1,ORF3a protein,275,SD,2022-03-02,2022,3,2,USA
UPL72202,BA.1,envelope protein,75,SD,2022-03-02,2022,3,2,USA
UPL72203,BA.1,membrane glycoprotein,222,SD,2022-03-02,2022,3,2,USA
UPL72204,BA.1,ORF6 protein,61,SD,2022-03-02,2022,3,2,USA
UPL72205,BA.1,ORF7a protein,121,SD,2022-03-02,2022,3,2,USA
UPL72206,BA.1,ORF7b protein,43,SD,2022-03-02,2022,3,2,USA
UPL72207,BA.1,ORF8 protein,121,SD,2022-03-02,2022,3,2,USA
UPL72208,BA.1,nucleocapsid phosphoprotein,416,SD,2022-03-02,2022,3,2,USA
UPL72209,BA.1,ORF10 protein,38,SD,2022-03-02,2022,3,2,USA
UPM07231,BA.1.1.8,ORF1ab polyprotein,7092,SD,2022-02-09,2022,2,9,USA
UPM07232,BA.1.1.8,ORF1a polyprotein,4401,SD,2022-02-09,2022,2,9,USA
UPM07233,BA.1.1.8,surface glycoprotein,1270,SD,2022-02-09,2022,2,9,USA
UPM07234,BA.1.1.8,ORF3a protein,275,SD,2022-02-09,2022,2,9,USA
UPM07235,BA.1.1.8,envelope protein,75,SD,2022-02-09,2022,2,9,USA
UPM07236,BA.1.1.8,membrane glycoprotein,222,SD,2022-02-09,2022,2,9,USA
UPM07237,BA.1.1.8,ORF6 protein,61,SD,2022-02-09,2022,2,9,USA
UPM07238,BA.1.1.8,ORF7a protein,121,SD,2022-02-09,2022,2,9,USA
UPM07239,BA.1.1.8,ORF7b protein,43,SD,2022-02-09,2022,2,9,USA
UPM07240,BA.1.1.8,ORF8 protein,121,SD,2022-02-09,2022,2,9,USA
UPM07241,BA.1.1.8,nucleocapsid phosphoprotein,416,SD,2022-02-09,2022,2,9,USA
UPM07242,BA.1.1.8,ORF10 protein,38,SD,2022-02-09,2022,2,9,USA
UPE05734,BA.1.1,ORF1ab polyprotein,7092,SD,2022-03-31,2022,3,31,USA
UPE05735,BA.1.1,ORF1a polyprotein,4401,SD,2022-03-31,2022,3,31,USA
UPE05736,BA.1.1,surface glycoprotein,1270,SD,2022-03-31,2022,3,31,USA
UPE05737,BA.1.1,ORF3a protein,275,SD,2022-03-31,2022,3,31,USA
UPE05738,BA.1.1,envelope protein,75,SD,2022-03-31,2022,3,31,USA
UPE05739,BA.1.1,membrane glycoprotein,222,SD,2022-03-31,2022,3,31,USA
UPE05740,BA.1.1,ORF6 protein,61,SD,2022-03-31,2022,3,31,USA
UPE05741,BA.1.1,ORF7a protein,121,SD,2022-03-31,2022,3,31,USA
UPE05742,BA.1.1,ORF7b protein,43,SD,2022-03-31,2022,3,31,USA
UPE05743,BA.1.1,ORF8 protein,121,SD,2022-03-31,2022,3,31,USA
UPE05744,BA.1.1,nucleocapsid phosphoprotein,416,SD,2022-03-31,2022,3,31,USA
UPE05745,BA.1.1,ORF10 protein,38,SD,2022-03-31,2022,3,31,USA
UOH15901,B.1.576,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH15902,B.1.576,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH15903,B.1.576,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH15904,B.1.576,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH15905,B.1.576,envelope protein,75,SD,2020,2020,1,1,USA
UOH15906,B.1.576,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH15907,B.1.576,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH15908,B.1.576,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH15909,B.1.576,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH15910,B.1.576,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH15911,B.1.576,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH15912,B.1.576,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH15919,B.1.240,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH15927,B.1.413,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH15928,B.1.413,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH15929,B.1.413,envelope protein,75,SD,2020,2020,1,1,USA
UOH15930,B.1.413,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH15931,B.1.413,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH15932,B.1.413,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH15933,B.1.413,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH15934,B.1.413,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH15935,B.1.413,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH15936,B.1.413,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH15937,B.1.574,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH15938,B.1.574,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH15939,B.1.574,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH15940,B.1.574,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH15941,B.1.574,envelope protein,75,SD,2020,2020,1,1,USA
UOH15942,B.1.574,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH15943,B.1.574,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH15944,B.1.574,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH15945,B.1.574,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH15946,B.1.574,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH15947,B.1.574,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH15948,B.1.574,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH15953,B.1.315,envelope protein,75,SD,2020,2020,1,1,USA
UOH15954,B.1.315,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH15955,B.1.315,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH15956,B.1.315,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH15957,B.1.315,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH15958,B.1.315,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH15959,B.1.315,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH15960,B.1.315,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH15977,B.1,envelope protein,75,SD,2020,2020,1,1,USA
UOH15978,B.1,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH15979,B.1,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH15980,B.1,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH15981,B.1,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH15984,B.1,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH16016,B.1.2,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH16017,B.1.2,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH16045,B.1.577,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH16046,B.1.577,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH16047,B.1.577,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH16048,B.1.577,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH16049,B.1.577,envelope protein,75,SD,2020,2020,1,1,USA
UOH16050,B.1.577,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH16051,B.1.577,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH16052,B.1.577,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH16053,B.1.577,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH16054,B.1.577,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH16055,B.1.577,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH16056,B.1.577,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH16069,B.1.595,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH16070,B.1.595,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH16071,B.1.595,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH16072,B.1.595,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH16073,B.1.595,envelope protein,75,SD,2020,2020,1,1,USA
UOH16074,B.1.595,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH16075,B.1.595,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH16076,B.1.595,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH16077,B.1.595,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH16078,B.1.595,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH16079,B.1.595,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH16080,B.1.595,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH16085,B.1.509,envelope protein,75,SD,2020,2020,1,1,USA
UOH16086,B.1.509,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH16087,B.1.509,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH16088,B.1.509,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH16089,B.1.509,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH16092,B.1.509,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH16093,B.1.565,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH16094,B.1.565,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH16095,B.1.565,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH16096,B.1.565,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH16097,B.1.565,envelope protein,75,SD,2020,2020,1,1,USA
UOH16098,B.1.565,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH16099,B.1.565,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH16100,B.1.565,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH16101,B.1.565,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH16102,B.1.565,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH16103,B.1.565,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH16104,B.1.565,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH16109,B.1.1.222,envelope protein,75,SD,2020,2020,1,1,USA
UOH16111,B.1.1.222,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH16112,B.1.1.222,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH16113,B.1.1.222,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH16309,B.1.363,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH16310,B.1.363,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH16311,B.1.363,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH16312,B.1.363,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH16313,B.1.363,envelope protein,75,SD,2020,2020,1,1,USA
UOH16314,B.1.363,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH16315,B.1.363,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH16316,B.1.363,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH16317,B.1.363,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH16318,B.1.363,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH16319,B.1.363,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH16320,B.1.363,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH27120,B.1.1.228,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH27121,B.1.1.228,envelope protein,75,SD,2020,2020,1,1,USA
UOH27122,B.1.1.228,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH27123,B.1.1.228,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH27124,B.1.1.228,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH27125,B.1.1.228,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH27126,B.1.1.228,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH27127,B.1.1.228,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH27128,B.1.1.228,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH27181,B.1.369,envelope protein,75,SD,2020,2020,1,1,USA
UOH27182,B.1.369,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH27183,B.1.369,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH27184,B.1.369,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH27185,B.1.369,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH27186,B.1.369,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH27187,B.1.369,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH27188,B.1.369,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH27295,B.1.1,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH27296,B.1.1,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH27297,B.1.1,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH27298,B.1.1,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH27299,B.1.1,envelope protein,75,SD,2020,2020,1,1,USA
UOH27300,B.1.1,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH27301,B.1.1,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH27302,B.1.1,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH27303,B.1.1,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH27304,B.1.1,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH27305,B.1.1,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH27306,B.1.1,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH27985,B.1.564,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH27986,B.1.564,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH27987,B.1.564,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH27988,B.1.564,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH27989,B.1.564,envelope protein,75,SD,2020,2020,1,1,USA
UOH27990,B.1.564,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH27991,B.1.564,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH27992,B.1.564,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH27993,B.1.564,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH27994,B.1.564,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH27995,B.1.564,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH27996,B.1.564,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH28089,B.1.1.28,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH28090,B.1.1.28,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH28091,B.1.1.28,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH28092,B.1.1.28,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH28093,B.1.1.28,envelope protein,75,SD,2020,2020,1,1,USA
UOH28094,B.1.1.28,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH28095,B.1.1.28,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH28096,B.1.1.28,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH28097,B.1.1.28,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH28098,B.1.1.28,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH28099,B.1.1.28,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH28100,B.1.1.28,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH28594,B.1.337,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH28595,B.1.337,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH28596,B.1.337,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH28597,B.1.337,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH28598,B.1.337,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH28599,B.1.337,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH28600,B.1.337,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH28708,B.1.126,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UOH28709,B.1.126,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UOH28710,B.1.126,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UOH28711,B.1.126,ORF3a protein,275,SD,2020,2020,1,1,USA
UOH28712,B.1.126,envelope protein,75,SD,2020,2020,1,1,USA
UOH28713,B.1.126,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UOH28714,B.1.126,ORF6 protein,61,SD,2020,2020,1,1,USA
UOH28715,B.1.126,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH28716,B.1.126,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH28717,B.1.126,ORF8 protein,121,SD,2020,2020,1,1,USA
UOH28718,B.1.126,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH28719,B.1.126,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH28957,AY.3,ORF1ab polyprotein,7096,SD,2021,2021,1,1,USA
UOH28958,AY.3,ORF1a polyprotein,4405,SD,2021,2021,1,1,USA
UOH28959,AY.3,surface glycoprotein,1271,SD,2021,2021,1,1,USA
UOH28960,AY.3,ORF3a protein,275,SD,2021,2021,1,1,USA
UOH28961,AY.3,envelope protein,75,SD,2021,2021,1,1,USA
UOH28962,AY.3,membrane glycoprotein,222,SD,2021,2021,1,1,USA
UOH28963,AY.3,ORF6 protein,61,SD,2021,2021,1,1,USA
UOH28964,AY.3,ORF7a protein,121,SD,2021,2021,1,1,USA
UOH28965,AY.3,ORF7b protein,43,SD,2021,2021,1,1,USA
UOH28966,AY.3,ORF8 protein,119,SD,2021,2021,1,1,USA
UOH28967,AY.3,nucleocapsid phosphoprotein,419,SD,2021,2021,1,1,USA
UOH28968,AY.3,ORF10 protein,38,SD,2021,2021,1,1,USA
UOH29243,B.1.243,envelope protein,75,SD,2020,2020,1,1,USA
UOH29246,B.1.243,ORF7a protein,121,SD,2020,2020,1,1,USA
UOH29247,B.1.243,ORF7b protein,43,SD,2020,2020,1,1,USA
UOH29249,B.1.243,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UOH29250,B.1.243,ORF10 protein,38,SD,2020,2020,1,1,USA
UOH29568,AY.25,ORF1ab polyprotein,7096,SD,2021,2021,1,1,USA
UOH29569,AY.25,ORF1a polyprotein,4405,SD,2021,2021,1,1,USA
UOH29570,AY.25,surface glycoprotein,1271,SD,2021,2021,1,1,USA
UOH29571,AY.25,ORF3a protein,275,SD,2021,2021,1,1,USA
UOH29572,AY.25,envelope protein,75,SD,2021,2021,1,1,USA
UOH29573,AY.25,membrane glycoprotein,222,SD,2021,2021,1,1,USA
UOH29574,AY.25,ORF6 protein,61,SD,2021,2021,1,1,USA
UOH29575,AY.25,ORF7a protein,121,SD,2021,2021,1,1,USA
UOH29576,AY.25,ORF7b protein,43,SD,2021,2021,1,1,USA
UOH29577,AY.25,ORF8 protein,119,SD,2021,2021,1,1,USA
UOH29578,AY.25,nucleocapsid phosphoprotein,419,SD,2021,2021,1,1,USA
UOH29579,AY.25,ORF10 protein,38,SD,2021,2021,1,1,USA
UNR17316,BA.1.15,surface glycoprotein,1270,SD,2022-02-22,2022,2,22,USA
UNR17317,BA.1.15,ORF3a protein,275,SD,2022-02-22,2022,2,22,USA
UNR17318,BA.1.15,envelope protein,75,SD,2022-02-22,2022,2,22,USA
UNR17319,BA.1.15,membrane glycoprotein,222,SD,2022-02-22,2022,2,22,USA
UNR17320,BA.1.15,ORF6 protein,61,SD,2022-02-22,2022,2,22,USA
UNR17321,BA.1.15,ORF7a protein,121,SD,2022-02-22,2022,2,22,USA
UNR17322,BA.1.15,ORF7b protein,43,SD,2022-02-22,2022,2,22,USA
UNR17323,BA.1.15,ORF8 protein,121,SD,2022-02-22,2022,2,22,USA
UNR17324,BA.1.15,nucleocapsid phosphoprotein,416,SD,2022-02-22,2022,2,22,USA
UNR17325,BA.1.15,ORF10 protein,38,SD,2022-02-22,2022,2,22,USA
UNR32200,B.1.400,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UNR32201,B.1.400,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UNR32202,B.1.400,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UNR32203,B.1.400,ORF3a protein,275,SD,2020,2020,1,1,USA
UNR32204,B.1.400,envelope protein,75,SD,2020,2020,1,1,USA
UNR32205,B.1.400,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UNR32206,B.1.400,ORF6 protein,61,SD,2020,2020,1,1,USA
UNR32207,B.1.400,ORF7a protein,121,SD,2020,2020,1,1,USA
UNR32208,B.1.400,ORF7b protein,43,SD,2020,2020,1,1,USA
UNR32209,B.1.400,ORF8 protein,121,SD,2020,2020,1,1,USA
UNR32210,B.1.400,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UNR32211,B.1.400,ORF10 protein,38,SD,2020,2020,1,1,USA
UNR32355,B.1.234,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UNR32356,B.1.234,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UNR32357,B.1.234,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UNR32358,B.1.234,ORF3a protein,275,SD,2020,2020,1,1,USA
UNR32359,B.1.234,envelope protein,75,SD,2020,2020,1,1,USA
UNR32360,B.1.234,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UNR32361,B.1.234,ORF6 protein,61,SD,2020,2020,1,1,USA
UNR32362,B.1.234,ORF7a protein,121,SD,2020,2020,1,1,USA
UNR32363,B.1.234,ORF7b protein,43,SD,2020,2020,1,1,USA
UNR32364,B.1.234,ORF8 protein,121,SD,2020,2020,1,1,USA
UNR32365,B.1.234,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UNR32366,B.1.234,ORF10 protein,38,SD,2020,2020,1,1,USA
UNR32379,B.1.1.251,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UNR32380,B.1.1.251,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UNR32381,B.1.1.251,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UNR32382,B.1.1.251,ORF3a protein,275,SD,2020,2020,1,1,USA
UNR32383,B.1.1.251,envelope protein,75,SD,2020,2020,1,1,USA
UNR32384,B.1.1.251,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UNR32385,B.1.1.251,ORF6 protein,61,SD,2020,2020,1,1,USA
UNR32386,B.1.1.251,ORF7a protein,121,SD,2020,2020,1,1,USA
UNR32387,B.1.1.251,ORF7b protein,43,SD,2020,2020,1,1,USA
UNR32388,B.1.1.251,ORF8 protein,121,SD,2020,2020,1,1,USA
UNR32389,B.1.1.251,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UNR32390,B.1.1.251,ORF10 protein,38,SD,2020,2020,1,1,USA
UNR32739,B.1.436,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UNR32740,B.1.436,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UNR32741,B.1.436,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UNR32742,B.1.436,ORF3a protein,275,SD,2020,2020,1,1,USA
UNR32743,B.1.436,envelope protein,75,SD,2020,2020,1,1,USA
UNR32744,B.1.436,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UNR32745,B.1.436,ORF6 protein,61,SD,2020,2020,1,1,USA
UNR32746,B.1.436,ORF7a protein,121,SD,2020,2020,1,1,USA
UNR32747,B.1.436,ORF7b protein,43,SD,2020,2020,1,1,USA
UNR32748,B.1.436,ORF8 protein,121,SD,2020,2020,1,1,USA
UNR32749,B.1.436,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UNR32750,B.1.436,ORF10 protein,38,SD,2020,2020,1,1,USA
UNR32803,B.1.382,envelope protein,75,SD,2020,2020,1,1,USA
UNR32804,B.1.382,membrane glycoprotein,222,SD,2020,2020,1,1,USA
UNR32805,B.1.382,ORF6 protein,61,SD,2020,2020,1,1,USA
UNR32806,B.1.382,ORF7a protein,121,SD,2020,2020,1,1,USA
UNR32807,B.1.382,ORF7b protein,43,SD,2020,2020,1,1,USA
UNR32808,B.1.382,ORF8 protein,121,SD,2020,2020,1,1,USA
UNR32809,B.1.382,nucleocapsid phosphoprotein,419,SD,2020,2020,1,1,USA
UNR32810,B.1.382,ORF10 protein,38,SD,2020,2020,1,1,USA
UNR33075,B.1.324,ORF1ab polyprotein,7096,SD,2020,2020,1,1,USA
UNR33076,B.1.324,ORF1a polyprotein,4405,SD,2020,2020,1,1,USA
UNR33077,B.1.324,surface glycoprotein,1273,SD,2020,2020,1,1,USA
UNR33078,B.1.324,ORF3a protein,275,SD,2020,2020,1,1,USA
