Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
UNY50983,B.1.2,ORF3a protein,275,ID,2020-09-18,2020,9,18,USA
UNY50984,B.1.2,envelope protein,75,ID,2020-09-18,2020,9,18,USA
UNY50985,B.1.2,membrane glycoprotein,222,ID,2020-09-18,2020,9,18,USA
UNY50986,B.1.2,ORF6 protein,61,ID,2020-09-18,2020,9,18,USA
UNY50987,B.1.2,ORF7a protein,121,ID,2020-09-18,2020,9,18,USA
UNY50988,B.1.2,ORF7b protein,43,ID,2020-09-18,2020,9,18,USA
UNY50989,B.1.2,ORF8 protein,121,ID,2020-09-18,2020,9,18,USA
UNY50990,B.1.2,nucleocapsid phosphoprotein,419,ID,2020-09-18,2020,9,18,USA
UNY50991,B.1.2,ORF10 protein,38,ID,2020-09-18,2020,9,18,USA
UNY51145,B.1.2,ORF1ab polyprotein,7096,ID,2020-10-29,2020,10,29,USA
UNY51146,B.1.2,ORF1a polyprotein,4405,ID,2020-10-29,2020,10,29,USA
UNY51147,B.1.2,surface glycoprotein,1273,ID,2020-10-29,2020,10,29,USA
UNY51148,B.1.2,ORF3a protein,275,ID,2020-10-29,2020,10,29,USA
UNY51149,B.1.2,envelope protein,75,ID,2020-10-29,2020,10,29,USA
UNY51150,B.1.2,membrane glycoprotein,222,ID,2020-10-29,2020,10,29,USA
UNY51151,B.1.2,ORF6 protein,61,ID,2020-10-29,2020,10,29,USA
UNY51152,B.1.2,ORF7a protein,121,ID,2020-10-29,2020,10,29,USA
UNY51153,B.1.2,ORF7b protein,43,ID,2020-10-29,2020,10,29,USA
UNY51154,B.1.2,ORF8 protein,121,ID,2020-10-29,2020,10,29,USA
UNY51155,B.1.2,nucleocapsid phosphoprotein,419,ID,2020-10-29,2020,10,29,USA
UNY51156,B.1.2,ORF10 protein,38,ID,2020-10-29,2020,10,29,USA
UNY51168,B.1.426,ORF1ab polyprotein,7096,ID,2020-08-03,2020,8,3,USA
UNY51169,B.1.426,ORF1a polyprotein,4405,ID,2020-08-03,2020,8,3,USA
UNY51170,B.1.426,surface glycoprotein,1273,ID,2020-08-03,2020,8,3,USA
UNY51171,B.1.426,ORF3a protein,275,ID,2020-08-03,2020,8,3,USA
UNY51172,B.1.426,envelope protein,75,ID,2020-08-03,2020,8,3,USA
UNY51173,B.1.426,membrane glycoprotein,222,ID,2020-08-03,2020,8,3,USA
UNY51174,B.1.426,ORF6 protein,61,ID,2020-08-03,2020,8,3,USA
UNY51175,B.1.426,ORF7a protein,121,ID,2020-08-03,2020,8,3,USA
UNY51176,B.1.426,ORF7b protein,43,ID,2020-08-03,2020,8,3,USA
UNY51177,B.1.426,ORF8 protein,121,ID,2020-08-03,2020,8,3,USA
UNY51178,B.1.426,nucleocapsid phosphoprotein,419,ID,2020-08-03,2020,8,3,USA
UNY51179,B.1.426,ORF10 protein,38,ID,2020-08-03,2020,8,3,USA
UNV21486,B.1.2,ORF1ab polyprotein,7096,ID,2021-01-05,2021,1,5,USA
UNV21487,B.1.2,ORF1a polyprotein,4405,ID,2021-01-05,2021,1,5,USA
UNV21488,B.1.2,surface glycoprotein,1273,ID,2021-01-05,2021,1,5,USA
UNV21489,B.1.2,ORF3a protein,275,ID,2021-01-05,2021,1,5,USA
UNV21490,B.1.2,envelope protein,75,ID,2021-01-05,2021,1,5,USA
UNV21491,B.1.2,membrane glycoprotein,222,ID,2021-01-05,2021,1,5,USA
UNV21492,B.1.2,ORF6 protein,61,ID,2021-01-05,2021,1,5,USA
UNV21493,B.1.2,ORF7a protein,121,ID,2021-01-05,2021,1,5,USA
UNV21494,B.1.2,ORF7b protein,43,ID,2021-01-05,2021,1,5,USA
UNV21495,B.1.2,ORF8 protein,121,ID,2021-01-05,2021,1,5,USA
UNV21496,B.1.2,nucleocapsid phosphoprotein,419,ID,2021-01-05,2021,1,5,USA
UNV21497,B.1.2,ORF10 protein,38,ID,2021-01-05,2021,1,5,USA
UNV21569,B.1.526,ORF1ab polyprotein,7093,ID,2021-05-20,2021,5,20,USA
UNV21570,B.1.526,ORF1a polyprotein,4402,ID,2021-05-20,2021,5,20,USA
UNV21571,B.1.526,surface glycoprotein,1273,ID,2021-05-20,2021,5,20,USA
UNV21572,B.1.526,ORF3a protein,275,ID,2021-05-20,2021,5,20,USA
UNV21573,B.1.526,envelope protein,75,ID,2021-05-20,2021,5,20,USA
UNV21574,B.1.526,membrane glycoprotein,222,ID,2021-05-20,2021,5,20,USA
UNV21575,B.1.526,ORF6 protein,61,ID,2021-05-20,2021,5,20,USA
UNV21576,B.1.526,ORF7a protein,121,ID,2021-05-20,2021,5,20,USA
UNV21577,B.1.526,ORF7b protein,43,ID,2021-05-20,2021,5,20,USA
UNV21578,B.1.526,ORF8 protein,121,ID,2021-05-20,2021,5,20,USA
UNV21579,B.1.526,nucleocapsid phosphoprotein,419,ID,2021-05-20,2021,5,20,USA
UNV21580,B.1.526,ORF10 protein,38,ID,2021-05-20,2021,5,20,USA
UNV21675,B.1.240,ORF1ab polyprotein,7096,ID,2020-09-16,2020,9,16,USA
UNV21676,B.1.240,ORF1a polyprotein,4405,ID,2020-09-16,2020,9,16,USA
UNV21677,B.1.240,surface glycoprotein,1273,ID,2020-09-16,2020,9,16,USA
UNV21678,B.1.240,ORF3a protein,275,ID,2020-09-16,2020,9,16,USA
UNV21679,B.1.240,envelope protein,75,ID,2020-09-16,2020,9,16,USA
UNV21680,B.1.240,membrane glycoprotein,222,ID,2020-09-16,2020,9,16,USA
UNV21681,B.1.240,ORF6 protein,61,ID,2020-09-16,2020,9,16,USA
UNV21682,B.1.240,ORF7a protein,121,ID,2020-09-16,2020,9,16,USA
UNV21683,B.1.240,ORF7b protein,43,ID,2020-09-16,2020,9,16,USA
UNV21684,B.1.240,ORF8 protein,121,ID,2020-09-16,2020,9,16,USA
UNV21685,B.1.240,nucleocapsid phosphoprotein,419,ID,2020-09-16,2020,9,16,USA
UNV21686,B.1.240,ORF10 protein,38,ID,2020-09-16,2020,9,16,USA
UNV21866,B.1.2,ORF1ab polyprotein,7096,ID,2020-07-09,2020,7,9,USA
UNV21867,B.1.2,ORF1a polyprotein,4405,ID,2020-07-09,2020,7,9,USA
UNV21868,B.1.2,surface glycoprotein,1273,ID,2020-07-09,2020,7,9,USA
UNV21869,B.1.2,ORF3a protein,275,ID,2020-07-09,2020,7,9,USA
UNV21870,B.1.2,envelope protein,75,ID,2020-07-09,2020,7,9,USA
UNV21871,B.1.2,membrane glycoprotein,222,ID,2020-07-09,2020,7,9,USA
UNV21872,B.1.2,ORF6 protein,61,ID,2020-07-09,2020,7,9,USA
UNV21873,B.1.2,ORF7a protein,121,ID,2020-07-09,2020,7,9,USA
UNV21874,B.1.2,ORF7b protein,43,ID,2020-07-09,2020,7,9,USA
UNV21875,B.1.2,ORF8 protein,121,ID,2020-07-09,2020,7,9,USA
UNV21876,B.1.2,nucleocapsid phosphoprotein,419,ID,2020-07-09,2020,7,9,USA
UNV21877,B.1.2,ORF10 protein,38,ID,2020-07-09,2020,7,9,USA
UNV21950,B.1,ORF1ab polyprotein,7096,ID,2020-09-02,2020,9,2,USA
UNV21951,B.1,ORF1a polyprotein,4405,ID,2020-09-02,2020,9,2,USA
UNV21952,B.1,surface glycoprotein,1273,ID,2020-09-02,2020,9,2,USA
UNV21953,B.1,ORF3a protein,275,ID,2020-09-02,2020,9,2,USA
UNV21954,B.1,envelope protein,75,ID,2020-09-02,2020,9,2,USA
UNV21955,B.1,membrane glycoprotein,222,ID,2020-09-02,2020,9,2,USA
UNV21956,B.1,ORF6 protein,61,ID,2020-09-02,2020,9,2,USA
UNV21957,B.1,ORF7a protein,121,ID,2020-09-02,2020,9,2,USA
UNV21958,B.1,ORF7b protein,43,ID,2020-09-02,2020,9,2,USA
UNV21959,B.1,ORF8 protein,121,ID,2020-09-02,2020,9,2,USA
UNV21960,B.1,nucleocapsid phosphoprotein,419,ID,2020-09-02,2020,9,2,USA
UNV21961,B.1,ORF10 protein,38,ID,2020-09-02,2020,9,2,USA
UNV22094,B.1.637,ORF1ab polyprotein,7093,ID,2021-06-24,2021,6,24,USA
UNV22095,B.1.637,ORF1a polyprotein,4402,ID,2021-06-24,2021,6,24,USA
UNV22096,B.1.637,surface glycoprotein,1272,ID,2021-06-24,2021,6,24,USA
UNV22097,B.1.637,ORF3a protein,275,ID,2021-06-24,2021,6,24,USA
UNV22098,B.1.637,envelope protein,75,ID,2021-06-24,2021,6,24,USA
UNV22099,B.1.637,membrane glycoprotein,222,ID,2021-06-24,2021,6,24,USA
UNV22100,B.1.637,ORF6 protein,61,ID,2021-06-24,2021,6,24,USA
UNV22101,B.1.637,ORF7a protein,121,ID,2021-06-24,2021,6,24,USA
UNV22102,B.1.637,ORF7b protein,43,ID,2021-06-24,2021,6,24,USA
UNV22103,B.1.637,ORF8 protein,121,ID,2021-06-24,2021,6,24,USA
UNV22104,B.1.637,nucleocapsid phosphoprotein,419,ID,2021-06-24,2021,6,24,USA
UNV22105,B.1.637,ORF10 protein,38,ID,2021-06-24,2021,6,24,USA
UNV22530,AY.120.1,ORF1ab polyprotein,7096,ID,2021-10-12,2021,10,12,USA
UNV22531,AY.120.1,ORF1a polyprotein,4405,ID,2021-10-12,2021,10,12,USA
UNV22532,AY.120.1,surface glycoprotein,1271,ID,2021-10-12,2021,10,12,USA
UNV22533,AY.120.1,ORF3a protein,275,ID,2021-10-12,2021,10,12,USA
UNV22534,AY.120.1,envelope protein,75,ID,2021-10-12,2021,10,12,USA
UNV22535,AY.120.1,membrane glycoprotein,222,ID,2021-10-12,2021,10,12,USA
UNV22536,AY.120.1,ORF6 protein,61,ID,2021-10-12,2021,10,12,USA
UNV22537,AY.120.1,ORF7a protein,112,ID,2021-10-12,2021,10,12,USA
UNV22538,AY.120.1,ORF7b protein,43,ID,2021-10-12,2021,10,12,USA
UNV22539,AY.120.1,ORF8 protein,119,ID,2021-10-12,2021,10,12,USA
UNV22540,AY.120.1,nucleocapsid phosphoprotein,419,ID,2021-10-12,2021,10,12,USA
UNV22541,AY.120.1,ORF10 protein,38,ID,2021-10-12,2021,10,12,USA
UNV22720,AY.25.1,ORF1ab polyprotein,7096,ID,2021-09-23,2021,9,23,USA
UNV22721,AY.25.1,ORF1a polyprotein,4405,ID,2021-09-23,2021,9,23,USA
UNV22722,AY.25.1,surface glycoprotein,1271,ID,2021-09-23,2021,9,23,USA
UNV22723,AY.25.1,ORF3a protein,276,ID,2021-09-23,2021,9,23,USA
UNV22724,AY.25.1,envelope protein,75,ID,2021-09-23,2021,9,23,USA
UNV22725,AY.25.1,membrane glycoprotein,222,ID,2021-09-23,2021,9,23,USA
UNV22726,AY.25.1,ORF6 protein,61,ID,2021-09-23,2021,9,23,USA
UNV22727,AY.25.1,ORF7a protein,121,ID,2021-09-23,2021,9,23,USA
UNV22728,AY.25.1,ORF7b protein,43,ID,2021-09-23,2021,9,23,USA
UNV22729,AY.25.1,ORF8 protein,119,ID,2021-09-23,2021,9,23,USA
UNV22730,AY.25.1,nucleocapsid phosphoprotein,419,ID,2021-09-23,2021,9,23,USA
UNV22731,AY.25.1,ORF10 protein,38,ID,2021-09-23,2021,9,23,USA
UNV23127,AY.1,ORF1ab polyprotein,7096,ID,2021-09-29,2021,9,29,USA
UNV23128,AY.1,ORF1a polyprotein,4405,ID,2021-09-29,2021,9,29,USA
UNV23129,AY.1,surface glycoprotein,1271,ID,2021-09-29,2021,9,29,USA
UNV23130,AY.1,ORF3a protein,275,ID,2021-09-29,2021,9,29,USA
UNV23131,AY.1,envelope protein,75,ID,2021-09-29,2021,9,29,USA
UNV23132,AY.1,membrane glycoprotein,222,ID,2021-09-29,2021,9,29,USA
UNV23133,AY.1,ORF6 protein,61,ID,2021-09-29,2021,9,29,USA
UNV23134,AY.1,ORF7a protein,121,ID,2021-09-29,2021,9,29,USA
UNV23135,AY.1,ORF7b protein,43,ID,2021-09-29,2021,9,29,USA
UNV23136,AY.1,ORF8 protein,119,ID,2021-09-29,2021,9,29,USA
UNV23137,AY.1,nucleocapsid phosphoprotein,419,ID,2021-09-29,2021,9,29,USA
UNV23138,AY.1,ORF10 protein,38,ID,2021-09-29,2021,9,29,USA
UNV23245,AY.119,ORF1ab polyprotein,7096,ID,2021-09-28,2021,9,28,USA
UNV23246,AY.119,ORF1a polyprotein,4405,ID,2021-09-28,2021,9,28,USA
UNV23247,AY.119,surface glycoprotein,1271,ID,2021-09-28,2021,9,28,USA
UNV23248,AY.119,ORF3a protein,275,ID,2021-09-28,2021,9,28,USA
UNV23249,AY.119,envelope protein,75,ID,2021-09-28,2021,9,28,USA
UNV23250,AY.119,membrane glycoprotein,222,ID,2021-09-28,2021,9,28,USA
UNV23251,AY.119,ORF6 protein,61,ID,2021-09-28,2021,9,28,USA
UNV23252,AY.119,ORF7a protein,121,ID,2021-09-28,2021,9,28,USA
UNV23253,AY.119,ORF7b protein,43,ID,2021-09-28,2021,9,28,USA
UNV23254,AY.119,ORF8 protein,119,ID,2021-09-28,2021,9,28,USA
UNV23255,AY.119,nucleocapsid phosphoprotein,419,ID,2021-09-28,2021,9,28,USA
UNV23256,AY.119,ORF10 protein,38,ID,2021-09-28,2021,9,28,USA
UNV23316,AY.26,ORF1ab polyprotein,7093,ID,2021-09-08,2021,9,8,USA
UNV23317,AY.26,ORF1a polyprotein,4402,ID,2021-09-08,2021,9,8,USA
UNV23318,AY.26,surface glycoprotein,1271,ID,2021-09-08,2021,9,8,USA
UNV23319,AY.26,ORF3a protein,275,ID,2021-09-08,2021,9,8,USA
UNV23320,AY.26,envelope protein,75,ID,2021-09-08,2021,9,8,USA
UNV23321,AY.26,membrane glycoprotein,222,ID,2021-09-08,2021,9,8,USA
UNV23322,AY.26,ORF6 protein,61,ID,2021-09-08,2021,9,8,USA
UNV23323,AY.26,ORF7a protein,121,ID,2021-09-08,2021,9,8,USA
UNV23324,AY.26,ORF7b protein,43,ID,2021-09-08,2021,9,8,USA
UNV23325,AY.26,ORF8 protein,119,ID,2021-09-08,2021,9,8,USA
UNV23326,AY.26,nucleocapsid phosphoprotein,419,ID,2021-09-08,2021,9,8,USA
UNV23327,AY.26,ORF10 protein,38,ID,2021-09-08,2021,9,8,USA
UNV23532,B.1.2,ORF1ab polyprotein,7096,ID,2020-01-01,2020,1,1,USA
UNV23533,B.1.2,ORF1a polyprotein,4405,ID,2020-01-01,2020,1,1,USA
UNV23534,B.1.2,surface glycoprotein,1273,ID,2020-01-01,2020,1,1,USA
UNV23535,B.1.2,ORF3a protein,275,ID,2020-01-01,2020,1,1,USA
UNV23536,B.1.2,envelope protein,75,ID,2020-01-01,2020,1,1,USA
UNV23537,B.1.2,membrane glycoprotein,222,ID,2020-01-01,2020,1,1,USA
UNV23538,B.1.2,ORF6 protein,61,ID,2020-01-01,2020,1,1,USA
UNV23539,B.1.2,ORF7a protein,121,ID,2020-01-01,2020,1,1,USA
UNV23540,B.1.2,ORF7b protein,43,ID,2020-01-01,2020,1,1,USA
UNV23541,B.1.2,ORF8 protein,121,ID,2020-01-01,2020,1,1,USA
UNV23542,B.1.2,nucleocapsid phosphoprotein,419,ID,2020-01-01,2020,1,1,USA
UNV23543,B.1.2,ORF10 protein,38,ID,2020-01-01,2020,1,1,USA
UNV24930,B.1.637,ORF1ab polyprotein,7093,ID,2021-07-01,2021,7,1,USA
UNV24931,B.1.637,ORF1a polyprotein,4402,ID,2021-07-01,2021,7,1,USA
UNV24932,B.1.637,surface glycoprotein,1272,ID,2021-07-01,2021,7,1,USA
UNV24933,B.1.637,ORF3a protein,275,ID,2021-07-01,2021,7,1,USA
UNV24934,B.1.637,envelope protein,75,ID,2021-07-01,2021,7,1,USA
UNV24935,B.1.637,membrane glycoprotein,222,ID,2021-07-01,2021,7,1,USA
UNV24936,B.1.637,ORF6 protein,61,ID,2021-07-01,2021,7,1,USA
UNV24937,B.1.637,ORF7a protein,121,ID,2021-07-01,2021,7,1,USA
UNV24938,B.1.637,ORF7b protein,43,ID,2021-07-01,2021,7,1,USA
UNV24939,B.1.637,ORF8 protein,121,ID,2021-07-01,2021,7,1,USA
UNV24940,B.1.637,nucleocapsid phosphoprotein,419,ID,2021-07-01,2021,7,1,USA
UNV24941,B.1.637,ORF10 protein,38,ID,2021-07-01,2021,7,1,USA
UNV26053,AY.44,ORF1ab polyprotein,7096,ID,2021-08-12,2021,8,12,USA
UNV26054,AY.44,ORF1a polyprotein,4405,ID,2021-08-12,2021,8,12,USA
UNV26055,AY.44,surface glycoprotein,1271,ID,2021-08-12,2021,8,12,USA
UNV26056,AY.44,ORF3a protein,275,ID,2021-08-12,2021,8,12,USA
UNV26057,AY.44,envelope protein,75,ID,2021-08-12,2021,8,12,USA
UNV26058,AY.44,membrane glycoprotein,222,ID,2021-08-12,2021,8,12,USA
UNV26059,AY.44,ORF6 protein,61,ID,2021-08-12,2021,8,12,USA
UNV26060,AY.44,ORF7a protein,121,ID,2021-08-12,2021,8,12,USA
UNV26061,AY.44,ORF7b protein,43,ID,2021-08-12,2021,8,12,USA
UNV26062,AY.44,ORF8 protein,119,ID,2021-08-12,2021,8,12,USA
UNV26063,AY.44,nucleocapsid phosphoprotein,419,ID,2021-08-12,2021,8,12,USA
UNV26064,AY.44,ORF10 protein,38,ID,2021-08-12,2021,8,12,USA
UNV26576,P.1.17,ORF1ab polyprotein,7093,ID,2021-06-07,2021,6,7,USA
UNV26577,P.1.17,ORF1a polyprotein,4402,ID,2021-06-07,2021,6,7,USA
UNV26578,P.1.17,surface glycoprotein,1273,ID,2021-06-07,2021,6,7,USA
UNV26579,P.1.17,ORF3a protein,275,ID,2021-06-07,2021,6,7,USA
UNV26580,P.1.17,envelope protein,75,ID,2021-06-07,2021,6,7,USA
UNV26581,P.1.17,membrane glycoprotein,222,ID,2021-06-07,2021,6,7,USA
UNV26582,P.1.17,ORF6 protein,61,ID,2021-06-07,2021,6,7,USA
UNV26583,P.1.17,ORF7a protein,121,ID,2021-06-07,2021,6,7,USA
UNV26584,P.1.17,ORF7b protein,43,ID,2021-06-07,2021,6,7,USA
UNV26585,P.1.17,ORF8 protein,121,ID,2021-06-07,2021,6,7,USA
UNV26586,P.1.17,nucleocapsid phosphoprotein,419,ID,2021-06-07,2021,6,7,USA
UNV26587,P.1.17,ORF10 protein,38,ID,2021-06-07,2021,6,7,USA
UNV26852,B.1,ORF1ab polyprotein,7096,ID,2020-10-15,2020,10,15,USA
UNV26853,B.1,ORF1a polyprotein,4405,ID,2020-10-15,2020,10,15,USA
UNV26854,B.1,surface glycoprotein,1273,ID,2020-10-15,2020,10,15,USA
UNV26855,B.1,ORF3a protein,275,ID,2020-10-15,2020,10,15,USA
UNV26856,B.1,envelope protein,75,ID,2020-10-15,2020,10,15,USA
UNV26857,B.1,membrane glycoprotein,222,ID,2020-10-15,2020,10,15,USA
UNV26858,B.1,ORF6 protein,61,ID,2020-10-15,2020,10,15,USA
UNV26859,B.1,ORF7a protein,121,ID,2020-10-15,2020,10,15,USA
UNV26860,B.1,ORF7b protein,43,ID,2020-10-15,2020,10,15,USA
UNV26861,B.1,ORF8 protein,121,ID,2020-10-15,2020,10,15,USA
UNV26862,B.1,nucleocapsid phosphoprotein,419,ID,2020-10-15,2020,10,15,USA
UNV26863,B.1,ORF10 protein,38,ID,2020-10-15,2020,10,15,USA
UNV27115,B.1.561,ORF1ab polyprotein,7096,ID,2021-01-21,2021,1,21,USA
UNV27116,B.1.561,ORF1a polyprotein,4405,ID,2021-01-21,2021,1,21,USA
UNV27117,B.1.561,surface glycoprotein,1273,ID,2021-01-21,2021,1,21,USA
UNV27118,B.1.561,ORF3a protein,275,ID,2021-01-21,2021,1,21,USA
UNV27119,B.1.561,envelope protein,75,ID,2021-01-21,2021,1,21,USA
UNV27120,B.1.561,membrane glycoprotein,222,ID,2021-01-21,2021,1,21,USA
UNV27121,B.1.561,ORF6 protein,61,ID,2021-01-21,2021,1,21,USA
UNV27122,B.1.561,ORF7a protein,121,ID,2021-01-21,2021,1,21,USA
UNV27123,B.1.561,ORF7b protein,43,ID,2021-01-21,2021,1,21,USA
UNV27124,B.1.561,ORF8 protein,121,ID,2021-01-21,2021,1,21,USA
UNV27125,B.1.561,nucleocapsid phosphoprotein,419,ID,2021-01-21,2021,1,21,USA
UNV27126,B.1.561,ORF10 protein,38,ID,2021-01-21,2021,1,21,USA
UNV27445,B.1.234,ORF1ab polyprotein,7096,ID,2020-10-27,2020,10,27,USA
UNV27446,B.1.234,ORF1a polyprotein,4405,ID,2020-10-27,2020,10,27,USA
UNV27447,B.1.234,surface glycoprotein,1273,ID,2020-10-27,2020,10,27,USA
UNV27448,B.1.234,ORF3a protein,275,ID,2020-10-27,2020,10,27,USA
UNV27449,B.1.234,envelope protein,75,ID,2020-10-27,2020,10,27,USA
UNV27450,B.1.234,membrane glycoprotein,222,ID,2020-10-27,2020,10,27,USA
UNV27451,B.1.234,ORF6 protein,61,ID,2020-10-27,2020,10,27,USA
UNV27452,B.1.234,ORF7a protein,121,ID,2020-10-27,2020,10,27,USA
UNV27453,B.1.234,ORF7b protein,43,ID,2020-10-27,2020,10,27,USA
UNV27454,B.1.234,ORF8 protein,121,ID,2020-10-27,2020,10,27,USA
UNV27455,B.1.234,nucleocapsid phosphoprotein,419,ID,2020-10-27,2020,10,27,USA
UNV27456,B.1.234,ORF10 protein,38,ID,2020-10-27,2020,10,27,USA
UNV28373,B.1.2,ORF1ab polyprotein,7096,ID,2020-08-13,2020,8,13,USA
UNV28374,B.1.2,ORF1a polyprotein,4405,ID,2020-08-13,2020,8,13,USA
UNV28375,B.1.2,surface glycoprotein,1273,ID,2020-08-13,2020,8,13,USA
UNV28376,B.1.2,ORF3a protein,275,ID,2020-08-13,2020,8,13,USA
UNV28377,B.1.2,envelope protein,75,ID,2020-08-13,2020,8,13,USA
UNV28378,B.1.2,membrane glycoprotein,222,ID,2020-08-13,2020,8,13,USA
UNV28379,B.1.2,ORF6 protein,61,ID,2020-08-13,2020,8,13,USA
UNV28380,B.1.2,ORF7a protein,121,ID,2020-08-13,2020,8,13,USA
UNV28381,B.1.2,ORF7b protein,43,ID,2020-08-13,2020,8,13,USA
UNV28382,B.1.2,ORF8 protein,121,ID,2020-08-13,2020,8,13,USA
UNV28383,B.1.2,nucleocapsid phosphoprotein,419,ID,2020-08-13,2020,8,13,USA
UNV28384,B.1.2,ORF10 protein,38,ID,2020-08-13,2020,8,13,USA
UNV28469,B.1.2,ORF1ab polyprotein,7096,ID,2020-06-18,2020,6,18,USA
UNV28470,B.1.2,ORF1a polyprotein,4405,ID,2020-06-18,2020,6,18,USA
UNV28471,B.1.2,surface glycoprotein,1273,ID,2020-06-18,2020,6,18,USA
UNV28472,B.1.2,ORF3a protein,275,ID,2020-06-18,2020,6,18,USA
UNV28473,B.1.2,envelope protein,75,ID,2020-06-18,2020,6,18,USA
UNV28474,B.1.2,membrane glycoprotein,222,ID,2020-06-18,2020,6,18,USA
UNV28475,B.1.2,ORF6 protein,61,ID,2020-06-18,2020,6,18,USA
UNV28476,B.1.2,ORF7a protein,121,ID,2020-06-18,2020,6,18,USA
UNV28477,B.1.2,ORF7b protein,43,ID,2020-06-18,2020,6,18,USA
UNV28478,B.1.2,ORF8 protein,121,ID,2020-06-18,2020,6,18,USA
UNV28479,B.1.2,nucleocapsid phosphoprotein,419,ID,2020-06-18,2020,6,18,USA
UNV28480,B.1.2,ORF10 protein,38,ID,2020-06-18,2020,6,18,USA
UNV28613,B.1,ORF1ab polyprotein,7096,ID,2020-07-01,2020,7,1,USA
UNV28614,B.1,ORF1a polyprotein,4405,ID,2020-07-01,2020,7,1,USA
UNV28615,B.1,surface glycoprotein,1273,ID,2020-07-01,2020,7,1,USA
UNV28616,B.1,ORF3a protein,275,ID,2020-07-01,2020,7,1,USA
UNV28617,B.1,envelope protein,75,ID,2020-07-01,2020,7,1,USA
UNV28618,B.1,membrane glycoprotein,222,ID,2020-07-01,2020,7,1,USA
UNV28619,B.1,ORF6 protein,61,ID,2020-07-01,2020,7,1,USA
UNV28620,B.1,ORF7a protein,121,ID,2020-07-01,2020,7,1,USA
UNV28621,B.1,ORF7b protein,43,ID,2020-07-01,2020,7,1,USA
UNV28622,B.1,ORF8 protein,121,ID,2020-07-01,2020,7,1,USA
UNV28623,B.1,nucleocapsid phosphoprotein,419,ID,2020-07-01,2020,7,1,USA
UNV28624,B.1,ORF10 protein,38,ID,2020-07-01,2020,7,1,USA
UNV28755,B.1.1.148,ORF1ab polyprotein,7096,ID,2020-07-08,2020,7,8,USA
UNV28756,B.1.1.148,ORF1a polyprotein,4405,ID,2020-07-08,2020,7,8,USA
UNV28757,B.1.1.148,surface glycoprotein,1273,ID,2020-07-08,2020,7,8,USA
UNV28758,B.1.1.148,ORF3a protein,275,ID,2020-07-08,2020,7,8,USA
UNV28759,B.1.1.148,envelope protein,75,ID,2020-07-08,2020,7,8,USA
UNV28760,B.1.1.148,membrane glycoprotein,222,ID,2020-07-08,2020,7,8,USA
UNV28761,B.1.1.148,ORF6 protein,61,ID,2020-07-08,2020,7,8,USA
UNV28762,B.1.1.148,ORF7a protein,121,ID,2020-07-08,2020,7,8,USA
UNV28763,B.1.1.148,ORF7b protein,43,ID,2020-07-08,2020,7,8,USA
UNV28764,B.1.1.148,ORF8 protein,121,ID,2020-07-08,2020,7,8,USA
UNV28765,B.1.1.148,nucleocapsid phosphoprotein,419,ID,2020-07-08,2020,7,8,USA
UNV28766,B.1.1.148,ORF10 protein,38,ID,2020-07-08,2020,7,8,USA
UNV28767,B.1.1.380,ORF1ab polyprotein,7096,ID,2020-07-08,2020,7,8,USA
UNV28768,B.1.1.380,ORF1a polyprotein,4405,ID,2020-07-08,2020,7,8,USA
UNV28769,B.1.1.380,surface glycoprotein,1273,ID,2020-07-08,2020,7,8,USA
UNV28770,B.1.1.380,ORF3a protein,275,ID,2020-07-08,2020,7,8,USA
UNV28771,B.1.1.380,envelope protein,75,ID,2020-07-08,2020,7,8,USA
UNV28772,B.1.1.380,membrane glycoprotein,222,ID,2020-07-08,2020,7,8,USA
UNV28773,B.1.1.380,ORF6 protein,61,ID,2020-07-08,2020,7,8,USA
UNV28774,B.1.1.380,ORF7a protein,121,ID,2020-07-08,2020,7,8,USA
UNV28775,B.1.1.380,ORF7b protein,43,ID,2020-07-08,2020,7,8,USA
UNV28776,B.1.1.380,ORF8 protein,121,ID,2020-07-08,2020,7,8,USA
UNV28777,B.1.1.380,nucleocapsid phosphoprotein,419,ID,2020-07-08,2020,7,8,USA
UNV28778,B.1.1.380,ORF10 protein,38,ID,2020-07-08,2020,7,8,USA
UNV28971,B.1.240,ORF1ab polyprotein,7096,ID,2020-07-23,2020,7,23,USA
UNV28972,B.1.240,ORF1a polyprotein,4405,ID,2020-07-23,2020,7,23,USA
UNV28973,B.1.240,surface glycoprotein,1273,ID,2020-07-23,2020,7,23,USA
UNV28974,B.1.240,ORF3a protein,275,ID,2020-07-23,2020,7,23,USA
UNV28975,B.1.240,envelope protein,75,ID,2020-07-23,2020,7,23,USA
UNV28976,B.1.240,membrane glycoprotein,222,ID,2020-07-23,2020,7,23,USA
UNV28977,B.1.240,ORF6 protein,61,ID,2020-07-23,2020,7,23,USA
UNV28978,B.1.240,ORF7a protein,121,ID,2020-07-23,2020,7,23,USA
UNV28979,B.1.240,ORF7b protein,43,ID,2020-07-23,2020,7,23,USA
UNV28980,B.1.240,ORF8 protein,121,ID,2020-07-23,2020,7,23,USA
UNV28981,B.1.240,nucleocapsid phosphoprotein,419,ID,2020-07-23,2020,7,23,USA
UNV28982,B.1.240,ORF10 protein,38,ID,2020-07-23,2020,7,23,USA
UNV29067,B.1.243,ORF1ab polyprotein,7096,ID,2020-08-03,2020,8,3,USA
