Accession,Pangolin,Length,Country,Collection_Date,Year,Month,Day
OX447874,AY.33.2,29890,Germany,2021-11-27,2021,11,27
OX447890,AY.4.9,29890,Germany,2021-11-29,2021,11,29
OX447897,AY.125,29890,Germany,2021-11-08,2021,11,8
OX447901,AY.4.2.3,29881,Germany,2021-11-04,2021,11,4
OX448053,AY.6,29890,Germany,2021-12-01,2021,12,1
OX448063,AY.4,29890,Germany,2021-01-06,2021,1,6
OX448083,B.1.177.86,29903,Germany,2021-11-26,2021,11,26
OX448108,AY.68,29889,Germany,2021-11-16,2021,11,16
OX448142,AY.68,29884,Germany,2021-10-27,2021,10,27
OX448173,AY.112,29890,Germany,2021-12-23,2021,12,23
OX448179,AY.4.2.1,29890,Germany,2021-12-24,2021,12,24
OX448205,AY.4.11,29884,Germany,2021-12-15,2021,12,15
OX448222,BA.1.17,29875,Germany,2021-12-20,2021,12,20
OX448258,BA.1.15,29887,Germany,2021-12-20,2021,12,20
OX448259,AY.9.2,29887,Germany,2021-12-16,2021,12,16
OX448275,AY.4.9,29890,Germany,2021-12-07,2021,12,7
OX448276,AY.4.3,29891,Germany,2021-12-07,2021,12,7
OX448329,BA.1.15,29881,Germany,2022-01-04,2022,1,4
OX448330,AY.5,29890,Germany,2022-01-04,2022,1,4
OX448331,BA.1.1,29884,Germany,2022-01-06,2022,1,6
OX448333,BA.1.18,29875,Germany,2022-01-04,2022,1,4
OX448334,BA.1,29872,Germany,2022-01-04,2022,1,4
OX448335,AY.122,29779,Germany,2022-01-04,2022,1,4
OX448336,AY.112,29890,Germany,2022-01-07,2022,1,7
OX448338,AY.33.2,29894,Germany,2021-12-15,2021,12,15
OX448339,AY.43,29885,Germany,2022-01-04,2022,1,4
OX448342,BA.1.1.1,29884,Germany,2022-01-06,2022,1,6
OX448346,BA.1.17.2,29896,Germany,2022-01-11,2022,1,11
OX448348,B.1.617.2,29896,Germany,2022-01-04,2022,1,4
OX448349,AY.6,29895,Germany,2022-01-04,2022,1,4
OX448350,BA.1.17,29766,Germany,2022-01-11,2022,1,11
OX448353,BA.1.1,29884,Germany,2021-12-22,2021,12,22
OX448356,BA.2,29878,Germany,2021-12-25,2021,12,25
OX448360,AY.4,29890,Germany,2022-01-10,2022,1,10
OX448363,AY.4.2.3,29890,Germany,2022-01-10,2022,1,10
OX448382,AY.7.1,29890,Germany,2022-01-06,2022,1,6
OX448383,AY.42,29890,Germany,2022-01-04,2022,1,4
OX448384,BA.1,29875,Germany,2021-12-27,2021,12,27
OX448387,AY.36.1,29781,Germany,2022-01-04,2022,1,4
OX448404,BA.1.15.1,29881,Germany,2021-12-24,2021,12,24
OX448405,BA.1.1.11,29890,Germany,2022-01-02,2022,1,2
OX448408,B.1.177,29903,Germany,2022-01-01,2022,1,1
OX448423,AY.7.1,29890,Germany,2021-12-30,2021,12,30
OX448436,AY.129,29890,Germany,2022-01-04,2022,1,4
OX448439,AY.121.1,29890,Germany,2022-01-04,2022,1,4
OX448450,BA.1.16,29875,Germany,2022-01-04,2022,1,4
OX448477,AY.4.2.1,29890,Germany,2022-01-02,2022,1,2
OX448479,AY.68,29880,Germany,2022-01-04,2022,1,4
OX448480,AY.33,29890,Germany,2022-01-06,2022,1,6
OX448496,AY.126,29691,Germany,2022-01-04,2022,1,4
OX448498,AY.121,29890,Germany,2022-01-04,2022,1,4
OX448508,BA.1.1.3,29884,Germany,2021-12-30,2021,12,30
OX448513,B.1.1.529,29878,Germany,2022-01-11,2022,1,11
OX448541,AY.9.2,29909,Germany,2022-01-04,2022,1,4
OX448549,BA.1.15.1,29881,Germany,2022-01-21,2022,1,21
OX448569,BA.1.16,29881,Germany,2021-09-22,2021,9,22
OX448570,B.1.617.2,29887,Germany,2021-02-15,2021,2,15
OX448574,BA.1,29873,Germany,2022-02-01,2022,2,1
OX448575,BA.1.21,29881,Germany,2022-01-25,2022,1,25
OX448581,BA.1.1,29882,Germany,2022-02-01,2022,2,1
OX448582,BA.2,29884,Germany,2022-01-04,2022,1,4
OX448589,BA.1.9,29903,Germany,2022-02-01,2022,2,1
OX448599,BA.2,29876,Germany,2022-02-01,2022,2,1
OX448620,BA.1.13,29861,Germany,2022-02-01,2022,2,1
OX448627,AY.127,29889,Germany,2022-01-14,2022,1,14
OX448628,BA.1.13,29863,Germany,2022-01-17,2022,1,17
OX448659,BA.1.19,29882,Germany,2022-01-14,2022,1,14
OX448669,BA.1.18,29896,Germany,2022-02-08,2022,2,8
OX448671,B.1.1.529,29885,Germany,2022-02-11,2022,2,11
OX448674,B.1.1.529,29734,Germany,2021-11-23,2021,11,23
OX448681,BA.1.1.1,29881,Germany,2022-02-08,2022,2,8
OX448688,BA.2,29729,Germany,2021-11-15,2021,11,15
OX448695,BA.1.17,29873,Germany,2022-02-01,2022,2,1
OX448700,BA.2.9,29876,Germany,2022-02-02,2022,2,2
OX448701,BA.1.16,29873,Germany,2022-02-02,2022,2,2
OX448713,BA.2.5,29729,Germany,2021-09-06,2021,9,6
OX448728,AY.4.2.1,29784,Germany,2022-02-08,2022,2,8
OX448731,BA.1.1.1,29783,Germany,2021-11-03,2021,11,3
OX448732,B.1.1.7,29797,Germany,2021-11-05,2021,11,5
OX448733,B.1.1.7,29798,Germany,2021-09-21,2021,9,21
OX448741,AY.7.1,29794,Germany,2022-02-04,2022,2,4
OX448742,BA.1.20,29882,Germany,2022-01-24,2022,1,24
OX448766,BA.1.18,29783,Germany,2021-09-10,2021,9,10
OX448770,AY.122,29890,Germany,2022-02-10,2022,2,10
OX448771,B.1.1,29896,Germany,2022-01-17,2022,1,17
OX448772,AY.129,29890,Germany,2022-02-02,2022,2,2
OX448778,BA.1,29747,Germany,2021-05-31,2021,5,31
OX448797,AY.4.13,29789,Germany,2021-10-13,2021,10,13
OX448798,AY.121.1,29781,Germany,2022-02-01,2022,2,1
OX448815,BA.1.17.2,29772,Germany,2022-02-01,2022,2,1
OX448850,BA.2.23,29876,Germany,2022-02-05,2022,2,5
OX448864,B.1.617.2,29896,Germany,2022-02-02,2022,2,2
OX448868,AY.68,29790,Germany,2021-05-26,2021,5,26
OX448876,AY.127,29712,Germany,2021-05-25,2021,5,25
OX448879,B.1.1.7,29800,Germany,2022-01-04,2022,1,4
OX448889,BA.2,29641,Germany,2021-09-21,2021,9,21
OX448894,BA.1.16,29777,Germany,2021-12-21,2021,12,21
OX448899,AY.103,29810,Germany,2021-09-11,2021,9,11
OX448904,AY.45,29812,Germany,2021-11-15,2021,11,15
OX448930,AY.3,29896,Germany,2022-02-03,2022,2,3
OX448940,BA.2.9,29876,Germany,2022-01-26,2022,1,26
OX448944,AY.98.1,29808,Germany,2022-01-24,2022,1,24
OX448947,BA.1.21,29873,Germany,2022-02-11,2022,2,11
OX448975,BA.1.18,29783,Germany,2021-05-26,2021,5,26
OX448976,BA.1.1,29764,Germany,2021-10-12,2021,10,12
OX448984,AY.4,29785,Germany,2021-05-31,2021,5,31
OX449004,AY.126,29785,Germany,2022-02-08,2022,2,8
OX449024,BA.1.1.1,29775,Germany,2021-08-23,2021,8,23
OX449028,AY.121.1,29800,Germany,2021-06-03,2021,6,3
OX449031,BA.1.15,29769,Germany,2021-11-23,2021,11,23
OX449067,AY.34,29805,Germany,2022-01-05,2022,1,5
OQ332759,BQ.1.1,29692,Germany,2022-12-19,2022,12,19
OQ332760,CH.1.1,29698,Germany,2022-12-19,2022,12,19
OQ332770,EF.1.2,29690,Germany,2022-12-21,2022,12,21
OQ332771,BA.5.2.1,29693,Germany,2022-12-20,2022,12,20
OQ332781,BQ.1.3,29693,Germany,2022-12-19,2022,12,19
OQ332787,BA.5.1,29692,Germany,2022-12-23,2022,12,23
OQ332790,BQ.1.1.18,29689,Germany,2022-12-25,2022,12,25
OQ332792,BF.7.3,29690,Germany,2022-12-26,2022,12,26
OQ332797,BQ.1.4,29692,Germany,2022-12-28,2022,12,28
OQ332799,BA.5.2.13,29686,Germany,2022-12-28,2022,12,28
OQ332800,BQ.1.1.1,29693,Germany,2022-12-27,2022,12,27
OQ332801,BQ.1.1.8,29693,Germany,2022-12-28,2022,12,28
OQ332804,BQ.1.18,29689,Germany,2022-12-29,2022,12,29
OV916747,B.1.177.81,29810,Germany,2020-12-28,2020,12,28
OV916748,B.1.1.413,29804,Germany,2020-12-14,2020,12,14
OV916749,B.1.1.428,29810,Germany,2020-11-19,2020,11,19
OV916750,B.1.1.413,29803,Germany,2020-11-11,2020,11,11
OV916755,B.1.1.232,29810,Germany,2020-11-11,2020,11,11
OV916756,B.1.221,29810,Germany,2020-12-12,2020,12,12
OV916757,B.1.1,29810,Germany,2020-10-24,2020,10,24
OV916759,B.1.36.20,29812,Germany,2020-11-03,2020,11,3
OV916762,B.1.1.70,29810,Germany,2020-12-10,2020,12,10
OV916765,B.1.177.81,29810,Germany,2020-11-30,2020,11,30
OV916768,B.1.160,29810,Germany,2020-11-11,2020,11,11
OV916770,B.1.1.189,29810,Germany,2020-10-22,2020,10,22
OV916773,B.1.177,29810,Germany,2020-11-30,2020,11,30
OV916777,B.1.1.39,29808,Germany,2020-11-25,2020,11,25
OV916779,B.1.1.374,29810,Germany,2020-12-12,2020,12,12
OV916780,B.1.1.204,29810,Germany,2020-10-19,2020,10,19
OV916790,B.1.221,29810,Germany,2020-10-22,2020,10,22
OV916792,B.1.1,29810,Germany,2020-12-07,2020,12,7
OV916793,B.1.1.405,29810,Germany,2020-10-16,2020,10,16
OV916797,B.1.1.39,29810,Germany,2020-10-14,2020,10,14
OV916798,B.1.160,29810,Germany,2020-10-15,2020,10,15
OV916826,B.1.389,29810,Germany,2020-11-13,2020,11,13
OV916830,B.1.1,29810,Germany,2020-11-25,2020,11,25
OV916839,B.1.177.50,29810,Germany,2020-11-05,2020,11,5
OV916841,B.1.1.294,29810,Germany,2020-10-28,2020,10,28
OV916846,B.1.177,29810,Germany,2020-12-06,2020,12,6
OV916847,B.1.1.294,29810,Germany,2021-01-02,2021,1,2
OV916849,B.1.1.326,29810,Germany,2020-10-13,2020,10,13
OV916854,B.1.36.20,29812,Germany,2020-10-24,2020,10,24
OV916862,B.1.1.243,29810,Germany,2020-10-13,2020,10,13
OV916865,B.1.177,29810,Germany,2020-10-25,2020,10,25
OV916870,B.1.177.50,29810,Germany,2020-10-25,2020,10,25
OV916875,B.1.1.405,29810,Germany,2020-12-25,2020,12,25
OV916877,B.1.160,29810,Germany,2020-12-10,2020,12,10
OV916882,B.1.1.232,29810,Germany,2020-10-12,2020,10,12
OV916887,B.1,29810,Germany,2020-10-13,2020,10,13
OV916896,B.1.1.294,29810,Germany,2020-11-03,2020,11,3
OV916905,B.1.177.86,29810,Germany,2020-11-22,2020,11,22
OV916934,B.1.177.53,29810,Germany,2020-11-18,2020,11,18
OV916936,B.1.177.17,29810,Germany,2020-12-19,2020,12,19
OV916940,B.1.1.70,29810,Germany,2020-11-20,2020,11,20
OV916944,B.1.258,29804,Germany,2020-12-03,2020,12,3
OV916954,B.1.1.305,29776,Germany,2020-11-16,2020,11,16
OV916957,B.1.406,29810,Germany,2020-11-05,2020,11,5
OV916971,B.1.1.351,29810,Germany,2020-12-08,2020,12,8
OV917037,B.1.1.37,29810,Germany,2020-11-18,2020,11,18
OV917064,B.1.1.351,29809,Germany,2020-11-02,2020,11,2
OV917068,B.1.1.204,29810,Germany,2020-11-03,2020,11,3
OQ242011,BQ.1.1.40,29691,Germany,2022-11-16,2022,11,16
OQ242014,BQ.1,29679,Germany,2022-11-20,2022,11,20
OQ242018,XBB,29694,Germany,2022-11-21,2022,11,21
OQ242029,BQ.1.1,29692,Germany,2022-11-22,2022,11,22
OQ242039,BA.5.2.34,29692,Germany,2022-11-23,2022,11,23
OQ242045,BQ.1.2,29692,Germany,2022-11-28,2022,11,28
OQ242058,BQ.1.1.23,29686,Germany,2022-12-12,2022,12,12
OQ242061,BN.1.3.1,29695,Germany,2022-12-13,2022,12,13
OQ242062,BQ.1.10,29690,Germany,2022-12-13,2022,12,13
OQ242086,BQ.1.10.3,29685,Germany,2022-12-16,2022,12,16
OP942613,BA.5.6,29692,Germany,2022-10-24,2022,10,24
OP942619,BA.5.1.3,29686,Germany,2022-10-24,2022,10,24
OP942622,BF.7.6,29684,Germany,2022-10-25,2022,10,25
OP942636,BF.7.5,29681,Germany,2022-10-26,2022,10,26
OP921868,BA.5.3.1,29684,Germany,2022-10-04,2022,10,4
OP921870,BF.5,29683,Germany,2022-10-04,2022,10,4
OP921873,BA.5.1,29685,Germany,2022-10-05,2022,10,5
OP921874,BA.5.2.1,29676,Germany,2022-10-05,2022,10,5
OP921875,BA.5.2.20,29618,Germany,2022-10-04,2022,10,4
OP921876,BQ.1.1.7,29684,Germany,2022-10-04,2022,10,4
OP921878,BA.5.9,29674,Germany,2022-10-04,2022,10,4
OP921883,BA.5.1.22,29682,Germany,2022-09-30,2022,9,30
OP921885,BF.7,29684,Germany,2022-10-05,2022,10,5
OP921902,BA.5.2,29692,Germany,2022-10-11,2022,10,11
OP921918,BE.1.1,29689,Germany,2022-10-13,2022,10,13
OP921943,BQ.1.1.5,29692,Germany,2022-10-19,2022,10,19
OP062268,BE.1.1,29718,Germany,2022-07-08,2022,7,8
OW444299,B.1,29878,Germany,2022,2022,1,1
OW443684,B.1.9.4,29889,Germany,2021,2021,1,1
OW443723,B.1.617.2,29843,Germany,2021,2021,1,1
OW455053,AY.122,29840,Germany,2021,2021,1,1
OM462378,AY.71,29701,Germany,2021-09-30,2021,9,30
OM462397,AY.4.9,29701,Germany,2021-10-18,2021,10,18
OM462413,AY.4.6,29701,Germany,2021-10-25,2021,10,25
OM462440,B.1.218,29687,Germany,2021-04-28,2021,4,28
OM462444,AY.23,29701,Germany,2021-09-27,2021,9,27
OM462452,AY.7.2,29701,Germany,2021-09-19,2021,9,19
OM462472,AY.129,29701,Germany,2021-11-03,2021,11,3
OM462482,AY.4.2.1,29701,Germany,2021-09-27,2021,9,27
OM462487,B.1.177.31,29714,Germany,2020-12-28,2020,12,28
OM462490,B.1.9.4,29714,Germany,2021-03-09,2021,3,9
OM462530,AY.46.6,29701,Germany,2021-08-27,2021,8,27
OM462543,P.1.7,29709,Germany,2021-09-08,2021,9,8
OM462544,AY.4.7,29701,Germany,2021-09-07,2021,9,7
OM462547,AY.46.2,29701,Germany,2021-09-12,2021,9,12
OM462560,AY.7.1,29701,Germany,2021-09-06,2021,9,6
OM462567,AY.121,29701,Germany,2021-09-04,2021,9,4
OM462571,AY.41,29701,Germany,2021-09-13,2021,9,13
OM462586,AY.120,29698,Germany,2021-09-08,2021,9,8
OM462711,R.1,29713,Germany,2021-04-08,2021,4,8
OM462737,B.1.177.31,29717,Germany,2021-02-01,2021,2,1
OM462738,B.1.177.31,29714,Germany,2021-01-31,2021,1,31
OM462780,AY.23,29701,Germany,2021-08-31,2021,8,31
OM462833,B.1.1.39,29714,Germany,2021-02-08,2021,2,8
OM462888,R.1,29713,Germany,2021-03-26,2021,3,26
OM462894,B.1.617.2,29701,Germany,2021-06-23,2021,6,23
OM462895,AY.68,29701,Germany,2021-06-25,2021,6,25
OM462897,AY.80,29701,Germany,2021-06-02,2021,6,2
OM462898,AY.121,29701,Germany,2021-06-20,2021,6,20
OM462900,C.37,29684,Germany,2021-06-17,2021,6,17
OM462901,AY.70,29692,Germany,2021-06-27,2021,6,27
OM462903,B.1,29713,Germany,2021-06-11,2021,6,11
OM462964,AY.33,29701,Germany,2021-07-20,2021,7,20
OM462976,B.1.258.17,29707,Germany,2021-03-25,2021,3,25
OM462983,AY.94,29701,Germany,2021-07-26,2021,7,26
OM462994,AY.98.1,29701,Germany,2021-07-26,2021,7,26
OM462995,AY.125,29701,Germany,2021-07-24,2021,7,24
OM462996,AY.120.2.1,29701,Germany,2021-07-26,2021,7,26
OM463008,B.1,29696,Germany,2021-03-19,2021,3,19
OM463037,AY.61,29701,Germany,2021-08-03,2021,8,3
OM463049,AY.90,29701,Germany,2021-08-12,2021,8,12
OM463051,AY.41,29701,Germany,2021-08-16,2021,8,16
OM463075,B.1.351,29690,Germany,2021-03-26,2021,3,26
OM463090,AY.5,29701,Germany,2021-05-13,2021,5,13
OM463118,AY.7.1,29701,Germany,2021-08-23,2021,8,23
OM463207,AY.5,29701,Germany,2021-10-18,2021,10,18
OM463280,AY.113,29701,Germany,2021-12-02,2021,12,2
OM463338,AY.46.4,29701,Germany,2021-06-08,2021,6,8
OM463355,P.1.1,29705,Germany,2021-05-30,2021,5,30
OM463380,P.1.1,29705,Germany,2021-06-06,2021,6,6
OM463390,P.1,29705,Germany,2021-06-02,2021,6,2
OM463434,B.1.1.39,29708,Germany,2021-03-16,2021,3,16
OM463469,AY.38,29701,Germany,2021-05-10,2021,5,10
OM463487,B.1.1.317,29714,Germany,2020-12-23,2020,12,23
OM463495,B.1.1.70,29714,Germany,2021-04-01,2021,4,1
OM463496,B.1.258,29708,Germany,2021-04-12,2021,4,12
OM453847,B.1.9.4,29714,Germany,2021-02-27,2021,2,27
OM453858,B.1.177,29714,Germany,2021-01-02,2021,1,2
OM453865,B.1.9.5,29714,Germany,2020-12-26,2020,12,26
OM453898,AY.122,29769,Germany,2021-04-25,2021,4,25
OV078953,B.1,29812,Germany,2020,2020,1,1
OV076251,B,29889,Germany,2021,2021,1,1
OV077247,B.1.1,29880,Germany,2020,2020,1,1
OV078074,B.40,29874,Germany,2020,2020,1,1
OK075089,B.1.616,29904,Germany,2021-01-08,2021,1,8
MZ427312,P.1,29809,Germany,2021-02-25,2021,2,25
MZ675816,B.1.1,29835,Germany,2020-06-15,2020,6,15
MZ646043,B.1.160.28,29778,Germany,2020-12-05,2020,12,5
MZ558051,B.1,29857,Germany,2020-04-06,2020,4,6
MZ433432,B.1.351,29845,Germany,2021-02-01,2021,2,1
MZ314996,B.1.1,29911,Germany,2020-03-27,2020,3,27
MZ314998,B.1.351,29827,Germany,2021-01-12,2021,1,12
MZ315140,B.1.617.1,29781,Germany,2021-04-21,2021,4,21
MW822593,P.2,29782,Germany,2021-01-21,2021,1,21
MW822594,B.1.1.7,29851,Germany,2020-12-22,2020,12,22
MW633323,B.55,29779,Germany,2020-03,2020,3,1
MT845877,B.1,29835,Germany,2020-03-31,2020,3,31
MT704825,B.3,29863,Germany,2020-03-29,2020,3,29
MT582454,B.4,29782,Germany,2020-03-21,2020,3,21
MT582461,A.5,29782,Germany,2020-03-17,2020,3,17
MT582465,B.40,29782,Germany,2020-03-16,2020,3,16
MT582466,B.1.8,29782,Germany,2020-03-16,2020,3,16
MT582485,B,29782,Germany,2020-03-11,2020,3,11
MT582491,B.3,29782,Germany,2020-02-28,2020,2,28
MT539726,B,29901,Germany,2020-02,2020,2,1
MT270106,B.1,29864,Germany,2020-02-01,2020,2,1
MT358639,B.1.1,29903,Germany,2020-02,2020,2,1
OP581463,B.1.1.420,29782,Gambia,2021-01-15,2021,1,15
OP581468,B.1,29782,Gambia,2021-01-15,2021,1,15
OP581528,B.1.1.420,29782,Gambia,2021-02-13,2021,2,13
OP581531,B.1.416,29782,Gambia,2021-01-25,2021,1,25
OP581575,B.1.1.420,29782,Gambia,2021-03-09,2021,3,9
OP581586,B.1.1,29782,Gambia,2021-02-21,2021,2,21
OP581590,B.1,29783,Gambia,2021-02-08,2021,2,8
OP581595,R.1,29781,Gambia,2021-02-12,2021,2,12
OP581690,B.1.1.466,29782,Gambia,2021-01-21,2021,1,21
OP581701,B.1.1.466,29782,Gambia,2021-07-20,2021,7,20
OP581702,B.1.1,29782,Gambia,2021-07-27,2021,7,27
OP581786,B.1.1.466,29771,Gambia,2020-07-27,2020,7,27
OP581788,B.1.416,29782,Gambia,2020-07-27,2020,7,27
MZ040125,B.1.1.8,29782,Gambia,2020-03-20,2020,3,20
MZ040129,B.6,29782,Gambia,2020-03-21,2020,3,21
MZ040130,B.1,29782,Gambia,2020-04-20,2020,4,20
OP237527,BA.1.15,29684,Canada,2022-01-10,2022,1,10
ON072482,B.1.1,29724,Canada,2021-02-05,2021,2,5
ON072483,B.1.1,29728,Canada,2020-11-23,2020,11,23
ON239776,BA.2,29721,Canada,2022-03-17,2022,3,17
OM540759,B.1.160,29782,Canada,2020-12-04,2020,12,4
OM540761,B.1.1.176,29776,Canada,2020-12-09,2020,12,9
OM540773,B.1,29782,Canada,2020-05-05,2020,5,5
OM540774,B.1.147,29782,Canada,2021-05-07,2021,5,7
OM540779,B.1.1,29782,Canada,2020-05-17,2020,5,17
OM540793,B.1.1,29782,Canada,2020-06-02,2020,6,2
OM540795,B.1.160,29782,Canada,2021-01-25,2021,1,25
OM540796,B.1.1,29782,Canada,2021-01-25,2021,1,25
OM540799,B.1.1.176,29776,Canada,2021-02-01,2021,2,1
OM540801,B.1.1.176,29776,Canada,2021-01-28,2021,1,28
OM366051,B.1.351,29776,Canada,2021-04-26,2021,4,26
OM366054,B.1.617,29804,Canada,2021-07-30,2021,7,30
OM367886,P.1,29779,Canada,2021-04-20,2021,4,20
OM131551,B.1.617.2,29799,Canada,2021-12-28,2021,12,28
OM131552,BA.1.18,29789,Canada,2021-12-28,2021,12,28
OK350745,B.1.1,29782,Canada,2020-03-28,2020,3,28
MW599736,B.1.147,29782,Canada,2020-03-26,2020,3,26
MW309426,B.1.1.121,29782,Canada,2020-09-04,2020,9,4
MW309429,B.1.160,29782,Canada,2020-09-04,2020,9,4
OQ652149,XBB.3,29753,India,2022-12-13,2022,12,13
OQ652150,XBB.1,29768,India,2022-12-27,2022,12,27
OQ652151,XBB.2,29756,India,2022-12-28,2022,12,28
OQ652056,XBB,29714,India,2022-12-05,2022,12,5
OQ652067,XBB.3,29708,India,2022-09-30,2022,9,30
OQ587518,XBB.5,29780,India,2022-09-20,2022,9,20
OQ587521,XBB,29755,India,2022-09-28,2022,9,28
OQ587524,XBB.5,29764,India,2022-10-03,2022,10,3
OQ587525,XBB.3,29764,India,2022-10-05,2022,10,5
OQ587531,XBB.1,29769,India,2022-10-10,2022,10,10
OQ587534,XBB,29772,India,2022-10-11,2022,10,11
OQ587545,XBB.2.1,29752,India,2022-12-19,2022,12,19
OQ587549,XBB.5,29774,India,2022-12-23,2022,12,23
OQ587550,BA.2.10.1,29789,India,2022-12-24,2022,12,24
OQ569698,XBB.1,29712,India,2022-11-30,2022,11,30
OQ288261,BA.2.23,29836,India,2022-02-08,2022,2,8
OP781960,B.1.617.2,29726,India,2021-04-30,2021,4,30
OP787487,B.1.633,29836,India,2021-04-21,2021,4,21
OP787530,B.1.36,29836,India,2021-04-21,2021,4,21
OP787531,AY.88,29836,India,2021-04-21,2021,4,21
OP787539,B.1.617,29836,India,2021-04-21,2021,4,21
OP787541,AY.122,29836,India,2021-04-21,2021,4,21
OP787550,BA.2.38,29836,India,2022-01-17,2022,1,17
OP787551,BA.2,29836,India,2022-01-17,2022,1,17
OP787560,BA.2.37,29836,India,2022-01-17,2022,1,17
OP800215,BA.2.12,29861,India,2022-01-17,2022,1,17
OP800217,BA.2.10,29836,India,2022-01-17,2022,1,17
OP599779,AY.127,29793,India,2021,2021,1,1
OP599863,B.1.617.2,29793,India,2021,2021,1,1
OP782575,B.1.617.2,29765,India,2021-10-08,2021,10,8
OP782579,B.1.617,29804,India,2021-05-06,2021,5,6
OP776794,B.1.617.2,29817,India,2021-05-06,2021,5,6
OP776808,B.1.617.2,29801,India,2022-01-19,2022,1,19
OP763989,B.1.617.2,29804,India,2021-09-27,2021,9,27
OP748878,B.1.617.2,29803,India,2021-06-30,2021,6,30
OP692771,BA.1,29803,India,2022-01-14,2022,1,14
OP355283,BA.1.1.7,29803,India,2022-01-05,2022,1,5
OP355303,BA.1.1,29803,India,2022-01-11,2022,1,11
OP320510,BA.1.18,29809,India,2022-01-14,2022,1,14
OP295732,BA.1.1.7,29788,India,2021-12-31,2021,12,31
OP132963,B.1.1.306,29714,India,2020-06-21,2020,6,21
OP132964,B.1.1.306,29714,India,2020-07-24,2020,7,24
MZ960183,B.1.36.8,29866,India,2020-03-27,2020,3,27
MZ960298,B.1,29850,India,2020-04-10,2020,4,10
MZ960573,B.1.195,29842,India,2020-03-21,2020,3,21
ON063241,BA.1.17,29743,India,2021-12-02,2021,12,2
ON063242,BA.1.19,29739,India,2021-12-09,2021,12,9
ON063244,BA.1.1,29780,India,2021-12-12,2021,12,12
ON063246,BA.1,29751,India,2021-12-12,2021,12,12
ON063250,BA.1.17.2,29746,India,2021-12-12,2021,12,12
ON063251,BA.1.18,29771,India,2021-12-12,2021,12,12
ON063253,BA.1.1.15,29752,India,2021-12-12,2021,12,12
ON052754,BA.1.1.13,29752,India,2021-12-23,2021,12,23
ON052756,XC,29738,India,2021-12-23,2021,12,23
ON052758,AY.9.2.2,29739,India,2021-12-23,2021,12,23
ON052759,AY.106,29744,India,2021-12-23,2021,12,23
ON052760,AY.4,29772,India,2021-12-23,2021,12,23
ON052761,AY.43,29746,India,2021-12-23,2021,12,23
ON052762,AY.4.2,29750,India,2021-12-23,2021,12,23
ON052766,AY.111,29758,India,2021-12-23,2021,12,23
ON052767,AY.127,29779,India,2021-12-23,2021,12,23
ON052768,AY.112.2,29734,India,2021-12-23,2021,12,23
ON052769,BA.2,29736,India,2021-12-23,2021,12,23
ON052771,B.1.617.2,29759,India,2021-12-23,2021,12,23
OM915402,B.1.1.306,29831,India,2021-03-19,2021,3,19
OM915404,B.1.617.1,29830,India,2021-03-17,2021,3,17
OM915415,B.1.560,29832,India,2021-03-20,2021,3,20
OM918219,B.1.617.2,29818,India,2021-03-21,2021,3,21
OM899729,B.1.617.2,29789,India,2021-07-27,2021,7,27
OM899797,AY.85,29789,India,2021-08-12,2021,8,12
OM899804,B.1.617.2,29789,India,2021-08-13,2021,8,13
OM899974,AY.25,29789,India,2021-08-16,2021,8,16
OM900024,B.1.617,29801,India,2021-06-10,2021,6,10
OM900114,AY.127,29789,India,2021-08-21,2021,8,21
OM900175,B.1.36,29831,India,2020-12-16,2020,12,16
OM901110,B.1.560,29822,India,2020-12-16,2020,12,16
OM901119,B.1.36.8,29825,India,2020-12-24,2020,12,24
OM883999,AY.38,29775,India,2021-07-05,2021,7,5
OM884005,AY.45,29789,India,2021-07-05,2021,7,5
OM884010,AY.38,29789,India,2021-06-08,2021,6,8
OM884045,AY.112,29789,India,2021-07-10,2021,7,10
OM884064,AY.120,29789,India,2021-07-23,2021,7,23
OM846639,B.1.1.354,29903,India,2021-03-25,2021,3,25
OM847376,B.1.617.1,29900,India,2021-04-06,2021,4,6
OM759823,B.1,29900,India,2020-12-12,2020,12,12
OM759826,B.1.1.306,29891,India,2020-12-14,2020,12,14
OM759871,B.1.617,29901,India,2021-03-08,2021,3,8
OM759974,B.1.214.3,29887,India,2021-03-18,2021,3,18
OM349956,BA.1.1,29827,India,2021-11,2021,11,1
OM108445,B,29903,India,2021-07-01,2021,7,1
OM073825,B.1.1,29819,India,2020-12-24,2020,12,24
OM073826,B.1.1.216,29841,India,2020-12-24,2020,12,24
OM073866,B.1.36,29839,India,2021-01-02,2021,1,2
OM073884,B.1.1,29843,India,2020-11-28,2020,11,28
OM073929,B.1.1,29843,India,2021-01-08,2021,1,8
OM073940,B.1,29837,India,2021-01-16,2021,1,16
OL966478,AY.122,29888,India,2021-05-17,2021,5,17
OK356412,AY.122,29781,India,2021-09-25,2021,9,25
OK356414,AY.127,29742,India,2021-09-25,2021,9,25
OK356454,AY.38,29738,India,2021-09-25,2021,9,25
OK356457,AY.58,29776,India,2021-09-25,2021,9,25
OK356466,AY.107,29779,India,2021-09-25,2021,9,25
OK356469,AY.31,29736,India,2021-09-25,2021,9,25
OK067256,AY.31,29882,India,2021-08-21,2021,8,21
OK083550,AY.112,29894,India,2021-08-29,2021,8,29
OK189630,AY.1,29897,India,2021-09-10,2021,9,10
OK189633,AY.53,29872,India,2021-09-10,2021,9,10
