Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
BDR21954,BF.21,ORF3a protein,275,Japan,2022-07-31,2022,7,31
BDR21955,BF.21,envelope protein,75,Japan,2022-07-31,2022,7,31
BDR21956,BF.21,membrane glycoprotein,222,Japan,2022-07-31,2022,7,31
BDR21957,BF.21,ORF6 protein,61,Japan,2022-07-31,2022,7,31
BDR21958,BF.21,ORF7a protein,121,Japan,2022-07-31,2022,7,31
BDR21959,BF.21,ORF7b protein,43,Japan,2022-07-31,2022,7,31
BDR21960,BF.21,ORF8 protein,121,Japan,2022-07-31,2022,7,31
BDR21961,BF.21,nucleocapsid phosphoprotein,416,Japan,2022-07-31,2022,7,31
BDR21962,BF.21,ORF10 protein,38,Japan,2022-07-31,2022,7,31
BDR22131,BF.38.3,ORF1ab polyprotein,7093,Japan,2022-08-03,2022,8,3
BDR22132,BF.38.3,ORF1a polyprotein,4402,Japan,2022-08-03,2022,8,3
BDR22133,BF.38.3,surface glycoprotein,1268,Japan,2022-08-03,2022,8,3
BDR22134,BF.38.3,ORF3a protein,275,Japan,2022-08-03,2022,8,3
BDR22135,BF.38.3,envelope protein,75,Japan,2022-08-03,2022,8,3
BDR22136,BF.38.3,membrane glycoprotein,222,Japan,2022-08-03,2022,8,3
BDR22137,BF.38.3,ORF6 protein,61,Japan,2022-08-03,2022,8,3
BDR22138,BF.38.3,ORF7a protein,121,Japan,2022-08-03,2022,8,3
BDR22139,BF.38.3,ORF7b protein,43,Japan,2022-08-03,2022,8,3
BDR22140,BF.38.3,ORF8 protein,121,Japan,2022-08-03,2022,8,3
BDR22141,BF.38.3,nucleocapsid phosphoprotein,416,Japan,2022-08-03,2022,8,3
BDR22142,BF.38.3,ORF10 protein,38,Japan,2022-08-03,2022,8,3
QLR12367,B.1,ORF1ab polyprotein,7096,Lebanon,2020-03-19,2020,3,19
QLR12368,B.1,ORF1a polyprotein,4405,Lebanon,2020-03-19,2020,3,19
QLR12369,B.1,surface glycoprotein,1273,Lebanon,2020-03-19,2020,3,19
QLR12370,B.1,ORF3a protein,275,Lebanon,2020-03-19,2020,3,19
QLR12371,B.1,envelope protein,75,Lebanon,2020-03-19,2020,3,19
QLR12372,B.1,membrane glycoprotein,222,Lebanon,2020-03-19,2020,3,19
QLR12373,B.1,ORF6 protein,61,Lebanon,2020-03-19,2020,3,19
QLR12374,B.1,ORF7a protein,121,Lebanon,2020-03-19,2020,3,19
QLR12375,B.1,ORF7b protein,43,Lebanon,2020-03-19,2020,3,19
QLR12376,B.1,ORF8 protein,121,Lebanon,2020-03-19,2020,3,19
QLR12377,B.1,nucleocapsid phosphoprotein,419,Lebanon,2020-03-19,2020,3,19
QLR12378,B.1,ORF10 protein,38,Lebanon,2020-03-19,2020,3,19
QLR12379,B.1.1,ORF1ab polyprotein,7096,Lebanon,2020-03-18,2020,3,18
QLR12380,B.1.1,ORF1a polyprotein,4405,Lebanon,2020-03-18,2020,3,18
QLR12381,B.1.1,surface glycoprotein,1273,Lebanon,2020-03-18,2020,3,18
QLR12382,B.1.1,ORF3a protein,275,Lebanon,2020-03-18,2020,3,18
QLR12383,B.1.1,envelope protein,75,Lebanon,2020-03-18,2020,3,18
QLR12384,B.1.1,membrane glycoprotein,222,Lebanon,2020-03-18,2020,3,18
QLR12385,B.1.1,ORF6 protein,61,Lebanon,2020-03-18,2020,3,18
QLR12386,B.1.1,ORF7a protein,121,Lebanon,2020-03-18,2020,3,18
QLR12387,B.1.1,ORF7b protein,43,Lebanon,2020-03-18,2020,3,18
QLR12388,B.1.1,ORF8 protein,121,Lebanon,2020-03-18,2020,3,18
QLR12389,B.1.1,nucleocapsid phosphoprotein,419,Lebanon,2020-03-18,2020,3,18
QLR12390,B.1.1,ORF10 protein,38,Lebanon,2020-03-18,2020,3,18
WCF80543,BA.1.1,ORF1ab polyprotein,7092,Kenya,2021-12-15,2021,12,15
WCF80544,BA.1.1,ORF1a polyprotein,4401,Kenya,2021-12-15,2021,12,15
WCF80545,BA.1.1,surface glycoprotein,1270,Kenya,2021-12-15,2021,12,15
WCF80546,BA.1.1,ORF3a protein,275,Kenya,2021-12-15,2021,12,15
WCF80547,BA.1.1,envelope protein,75,Kenya,2021-12-15,2021,12,15
WCF80548,BA.1.1,membrane glycoprotein,222,Kenya,2021-12-15,2021,12,15
WCF80549,BA.1.1,ORF6 protein,61,Kenya,2021-12-15,2021,12,15
WCF80550,BA.1.1,ORF7a protein,121,Kenya,2021-12-15,2021,12,15
WCF80551,BA.1.1,ORF7b protein,43,Kenya,2021-12-15,2021,12,15
WCF80552,BA.1.1,ORF8 protein,121,Kenya,2021-12-15,2021,12,15
WCF80553,BA.1.1,nucleocapsid phosphoprotein,416,Kenya,2021-12-15,2021,12,15
WCF80554,BA.1.1,ORF10 protein,38,Kenya,2021-12-15,2021,12,15
WCF80591,BQ.1.8,ORF1ab polyprotein,7093,Kenya,2022-11-18,2022,11,18
WCF80592,BQ.1.8,ORF1a polyprotein,4402,Kenya,2022-11-18,2022,11,18
WCF80593,BQ.1.8,surface glycoprotein,1267,Kenya,2022-11-18,2022,11,18
WCF80594,BQ.1.8,ORF3a protein,275,Kenya,2022-11-18,2022,11,18
WCF80595,BQ.1.8,envelope protein,75,Kenya,2022-11-18,2022,11,18
WCF80596,BQ.1.8,membrane glycoprotein,222,Kenya,2022-11-18,2022,11,18
WCF80597,BQ.1.8,ORF6 protein,61,Kenya,2022-11-18,2022,11,18
WCF80598,BQ.1.8,ORF7a protein,121,Kenya,2022-11-18,2022,11,18
WCF80599,BQ.1.8,ORF7b protein,43,Kenya,2022-11-18,2022,11,18
WCF80600,BQ.1.8,ORF8 protein,121,Kenya,2022-11-18,2022,11,18
WCF80601,BQ.1.8,nucleocapsid phosphoprotein,416,Kenya,2022-11-18,2022,11,18
WCF80602,BQ.1.8,ORF10 protein,38,Kenya,2022-11-18,2022,11,18
WCF80639,BA.1.1.1,ORF1ab polyprotein,7092,Kenya,2021-12-15,2021,12,15
WCF80640,BA.1.1.1,ORF1a polyprotein,4401,Kenya,2021-12-15,2021,12,15
WCF80641,BA.1.1.1,surface glycoprotein,1270,Kenya,2021-12-15,2021,12,15
WCF80642,BA.1.1.1,ORF3a protein,275,Kenya,2021-12-15,2021,12,15
WCF80643,BA.1.1.1,envelope protein,75,Kenya,2021-12-15,2021,12,15
WCF80644,BA.1.1.1,membrane glycoprotein,222,Kenya,2021-12-15,2021,12,15
WCF80645,BA.1.1.1,ORF6 protein,61,Kenya,2021-12-15,2021,12,15
WCF80646,BA.1.1.1,ORF7a protein,121,Kenya,2021-12-15,2021,12,15
WCF80647,BA.1.1.1,ORF7b protein,43,Kenya,2021-12-15,2021,12,15
WCF80648,BA.1.1.1,ORF8 protein,121,Kenya,2021-12-15,2021,12,15
WCF80649,BA.1.1.1,nucleocapsid phosphoprotein,416,Kenya,2021-12-15,2021,12,15
WCF80650,BA.1.1.1,ORF10 protein,38,Kenya,2021-12-15,2021,12,15
WCF81393,BQ.1.1,ORF1ab polyprotein,7093,Kenya,2022-11-23,2022,11,23
WCF81394,BQ.1.1,ORF1a polyprotein,4402,Kenya,2022-11-23,2022,11,23
WCF81395,BQ.1.1,surface glycoprotein,1268,Kenya,2022-11-23,2022,11,23
WCF81396,BQ.1.1,ORF3a protein,275,Kenya,2022-11-23,2022,11,23
WCF81397,BQ.1.1,envelope protein,75,Kenya,2022-11-23,2022,11,23
WCF81398,BQ.1.1,membrane glycoprotein,222,Kenya,2022-11-23,2022,11,23
WCF81399,BQ.1.1,ORF6 protein,61,Kenya,2022-11-23,2022,11,23
WCF81400,BQ.1.1,ORF7a protein,121,Kenya,2022-11-23,2022,11,23
WCF81401,BQ.1.1,ORF7b protein,43,Kenya,2022-11-23,2022,11,23
WCF81402,BQ.1.1,ORF8 protein,121,Kenya,2022-11-23,2022,11,23
WCF81403,BQ.1.1,nucleocapsid phosphoprotein,416,Kenya,2022-11-23,2022,11,23
WCF81404,BQ.1.1,ORF10 protein,38,Kenya,2022-11-23,2022,11,23
WCF81632,XBB.3.2,ORF1ab polyprotein,7093,Kenya,2022-11-02,2022,11,2
WCF81633,XBB.3.2,ORF1a polyprotein,4402,Kenya,2022-11-02,2022,11,2
WCF81634,XBB.3.2,surface glycoprotein,1269,Kenya,2022-11-02,2022,11,2
WCF81635,XBB.3.2,ORF3a protein,275,Kenya,2022-11-02,2022,11,2
WCF81636,XBB.3.2,envelope protein,75,Kenya,2022-11-02,2022,11,2
WCF81637,XBB.3.2,membrane glycoprotein,222,Kenya,2022-11-02,2022,11,2
WCF81638,XBB.3.2,ORF6 protein,61,Kenya,2022-11-02,2022,11,2
WCF81639,XBB.3.2,ORF7a protein,121,Kenya,2022-11-02,2022,11,2
WCF81640,XBB.3.2,ORF7b protein,43,Kenya,2022-11-02,2022,11,2
WCF81641,XBB.3.2,ORF8 protein,121,Kenya,2022-11-02,2022,11,2
WCF81642,XBB.3.2,nucleocapsid phosphoprotein,416,Kenya,2022-11-02,2022,11,2
WCF81643,XBB.3.2,ORF10 protein,38,Kenya,2022-11-02,2022,11,2
WBA92764,XBB.2,ORF1ab polyprotein,7093,Kenya,2022-11-27,2022,11,27
WBA92765,XBB.2,ORF1a polyprotein,4402,Kenya,2022-11-27,2022,11,27
WBA92766,XBB.2,surface glycoprotein,1269,Kenya,2022-11-27,2022,11,27
WBA92767,XBB.2,ORF3a protein,275,Kenya,2022-11-27,2022,11,27
WBA92768,XBB.2,envelope protein,75,Kenya,2022-11-27,2022,11,27
WBA92769,XBB.2,membrane glycoprotein,222,Kenya,2022-11-27,2022,11,27
WBA92770,XBB.2,ORF6 protein,61,Kenya,2022-11-27,2022,11,27
WBA92771,XBB.2,ORF7a protein,121,Kenya,2022-11-27,2022,11,27
WBA92772,XBB.2,ORF7b protein,43,Kenya,2022-11-27,2022,11,27
WBA92773,XBB.2,ORF8 protein,121,Kenya,2022-11-27,2022,11,27
WBA92774,XBB.2,nucleocapsid phosphoprotein,416,Kenya,2022-11-27,2022,11,27
WBA92775,XBB.2,ORF10 protein,38,Kenya,2022-11-27,2022,11,27
WBA92776,BQ.1.1,ORF1ab polyprotein,7093,Kenya,2022-12-06,2022,12,6
WBA92777,BQ.1.1,ORF1a polyprotein,4402,Kenya,2022-12-06,2022,12,6
WBA92778,BQ.1.1,surface glycoprotein,1268,Kenya,2022-12-06,2022,12,6
WBA92779,BQ.1.1,ORF3a protein,275,Kenya,2022-12-06,2022,12,6
WBA92780,BQ.1.1,envelope protein,75,Kenya,2022-12-06,2022,12,6
WBA92781,BQ.1.1,membrane glycoprotein,222,Kenya,2022-12-06,2022,12,6
WBA92782,BQ.1.1,ORF6 protein,61,Kenya,2022-12-06,2022,12,6
WBA92783,BQ.1.1,ORF7a protein,121,Kenya,2022-12-06,2022,12,6
WBA92784,BQ.1.1,ORF7b protein,43,Kenya,2022-12-06,2022,12,6
WBA92785,BQ.1.1,ORF8 protein,121,Kenya,2022-12-06,2022,12,6
WBA92786,BQ.1.1,nucleocapsid phosphoprotein,416,Kenya,2022-12-06,2022,12,6
WBA92787,BQ.1.1,ORF10 protein,38,Kenya,2022-12-06,2022,12,6
WBA92812,BQ.1.10,ORF1ab polyprotein,7093,Kenya,2022-11-29,2022,11,29
WBA92813,BQ.1.10,ORF1a polyprotein,4402,Kenya,2022-11-29,2022,11,29
WBA92814,BQ.1.10,surface glycoprotein,1268,Kenya,2022-11-29,2022,11,29
WBA92815,BQ.1.10,ORF3a protein,275,Kenya,2022-11-29,2022,11,29
WBA92816,BQ.1.10,envelope protein,75,Kenya,2022-11-29,2022,11,29
WBA92817,BQ.1.10,membrane glycoprotein,222,Kenya,2022-11-29,2022,11,29
WBA92818,BQ.1.10,ORF6 protein,61,Kenya,2022-11-29,2022,11,29
WBA92819,BQ.1.10,ORF7a protein,121,Kenya,2022-11-29,2022,11,29
WBA92820,BQ.1.10,ORF7b protein,43,Kenya,2022-11-29,2022,11,29
WBA92821,BQ.1.10,ORF8 protein,121,Kenya,2022-11-29,2022,11,29
WBA92822,BQ.1.10,nucleocapsid phosphoprotein,416,Kenya,2022-11-29,2022,11,29
WBA92823,BQ.1.10,ORF10 protein,38,Kenya,2022-11-29,2022,11,29
WBA92836,XBB.3.2,ORF1ab polyprotein,7093,Kenya,2022-12-03,2022,12,3
WBA92837,XBB.3.2,ORF1a polyprotein,4402,Kenya,2022-12-03,2022,12,3
WBA92838,XBB.3.2,surface glycoprotein,1269,Kenya,2022-12-03,2022,12,3
WBA92839,XBB.3.2,ORF3a protein,275,Kenya,2022-12-03,2022,12,3
WBA92840,XBB.3.2,envelope protein,75,Kenya,2022-12-03,2022,12,3
WBA92841,XBB.3.2,membrane glycoprotein,222,Kenya,2022-12-03,2022,12,3
WBA92842,XBB.3.2,ORF6 protein,61,Kenya,2022-12-03,2022,12,3
WBA92843,XBB.3.2,ORF7a protein,121,Kenya,2022-12-03,2022,12,3
WBA92844,XBB.3.2,ORF7b protein,43,Kenya,2022-12-03,2022,12,3
WBA92845,XBB.3.2,ORF8 protein,121,Kenya,2022-12-03,2022,12,3
WBA92846,XBB.3.2,nucleocapsid phosphoprotein,416,Kenya,2022-12-03,2022,12,3
WBA92847,XBB.3.2,ORF10 protein,38,Kenya,2022-12-03,2022,12,3
WAJ59153,BQ.1.1.7,ORF1ab polyprotein,7093,Kenya,2022-11-20,2022,11,20
WAJ59154,BQ.1.1.7,ORF1a polyprotein,4402,Kenya,2022-11-20,2022,11,20
WAJ59155,BQ.1.1.7,surface glycoprotein,1268,Kenya,2022-11-20,2022,11,20
WAJ59156,BQ.1.1.7,ORF3a protein,275,Kenya,2022-11-20,2022,11,20
WAJ59157,BQ.1.1.7,envelope protein,75,Kenya,2022-11-20,2022,11,20
WAJ59158,BQ.1.1.7,membrane glycoprotein,222,Kenya,2022-11-20,2022,11,20
WAJ59159,BQ.1.1.7,ORF6 protein,61,Kenya,2022-11-20,2022,11,20
WAJ59160,BQ.1.1.7,ORF7a protein,121,Kenya,2022-11-20,2022,11,20
WAJ59161,BQ.1.1.7,ORF7b protein,43,Kenya,2022-11-20,2022,11,20
WAJ59162,BQ.1.1.7,ORF8 protein,121,Kenya,2022-11-20,2022,11,20
WAJ59163,BQ.1.1.7,nucleocapsid phosphoprotein,416,Kenya,2022-11-20,2022,11,20
WAJ59164,BQ.1.1.7,ORF10 protein,38,Kenya,2022-11-20,2022,11,20
UZV37699,AY.46.4,ORF1ab polyprotein,7096,Kenya,2021-09-07,2021,9,7
UZV37700,AY.46.4,ORF1a polyprotein,4405,Kenya,2021-09-07,2021,9,7
UZV37701,AY.46.4,surface glycoprotein,1271,Kenya,2021-09-07,2021,9,7
UZV37702,AY.46.4,ORF3a protein,275,Kenya,2021-09-07,2021,9,7
UZV37703,AY.46.4,envelope protein,75,Kenya,2021-09-07,2021,9,7
UZV37704,AY.46.4,membrane glycoprotein,222,Kenya,2021-09-07,2021,9,7
UZV37705,AY.46.4,ORF6 protein,61,Kenya,2021-09-07,2021,9,7
UZV37706,AY.46.4,ORF7a protein,121,Kenya,2021-09-07,2021,9,7
UZV37707,AY.46.4,ORF7b protein,43,Kenya,2021-09-07,2021,9,7
UZV37708,AY.46.4,ORF8 protein,119,Kenya,2021-09-07,2021,9,7
UZV37709,AY.46.4,nucleocapsid phosphoprotein,419,Kenya,2021-09-07,2021,9,7
UZV37710,AY.46.4,ORF10 protein,38,Kenya,2021-09-07,2021,9,7
UZV38196,AY.46,ORF1ab polyprotein,7096,Kenya,2021-09-02,2021,9,2
UZV38197,AY.46,ORF1a polyprotein,4405,Kenya,2021-09-02,2021,9,2
UZV38198,AY.46,surface glycoprotein,1271,Kenya,2021-09-02,2021,9,2
UZV38199,AY.46,ORF3a protein,275,Kenya,2021-09-02,2021,9,2
UZV38200,AY.46,envelope protein,75,Kenya,2021-09-02,2021,9,2
UZV38201,AY.46,membrane glycoprotein,222,Kenya,2021-09-02,2021,9,2
UZV38202,AY.46,ORF6 protein,61,Kenya,2021-09-02,2021,9,2
UZV38203,AY.46,ORF7a protein,121,Kenya,2021-09-02,2021,9,2
UZV38204,AY.46,ORF7b protein,43,Kenya,2021-09-02,2021,9,2
UZV38205,AY.46,ORF8 protein,119,Kenya,2021-09-02,2021,9,2
UZV38206,AY.46,nucleocapsid phosphoprotein,419,Kenya,2021-09-02,2021,9,2
UZV38207,AY.46,ORF10 protein,38,Kenya,2021-09-02,2021,9,2
UZV38351,AY.121,ORF1ab polyprotein,7096,Kenya,2021-10-22,2021,10,22
UZV38352,AY.121,ORF1a polyprotein,4405,Kenya,2021-10-22,2021,10,22
UZV38353,AY.121,surface glycoprotein,1271,Kenya,2021-10-22,2021,10,22
UZV38354,AY.121,ORF3a protein,275,Kenya,2021-10-22,2021,10,22
UZV38355,AY.121,envelope protein,75,Kenya,2021-10-22,2021,10,22
UZV38356,AY.121,membrane glycoprotein,222,Kenya,2021-10-22,2021,10,22
UZV38357,AY.121,ORF6 protein,61,Kenya,2021-10-22,2021,10,22
UZV38358,AY.121,ORF7a protein,121,Kenya,2021-10-22,2021,10,22
UZV38359,AY.121,ORF7b protein,43,Kenya,2021-10-22,2021,10,22
UZV38360,AY.121,ORF8 protein,119,Kenya,2021-10-22,2021,10,22
UZV38361,AY.121,nucleocapsid phosphoprotein,419,Kenya,2021-10-22,2021,10,22
UZV38362,AY.121,ORF10 protein,38,Kenya,2021-10-22,2021,10,22
UZV38553,AY.16,ORF1ab polyprotein,7096,Kenya,2021-09-18,2021,9,18
UZV38554,AY.16,ORF1a polyprotein,4405,Kenya,2021-09-18,2021,9,18
UZV38555,AY.16,surface glycoprotein,1270,Kenya,2021-09-18,2021,9,18
UZV38556,AY.16,ORF3a protein,275,Kenya,2021-09-18,2021,9,18
UZV38557,AY.16,envelope protein,75,Kenya,2021-09-18,2021,9,18
UZV38558,AY.16,membrane glycoprotein,222,Kenya,2021-09-18,2021,9,18
UZV38559,AY.16,ORF6 protein,61,Kenya,2021-09-18,2021,9,18
UZV38560,AY.16,ORF7a protein,121,Kenya,2021-09-18,2021,9,18
UZV38561,AY.16,ORF7b protein,43,Kenya,2021-09-18,2021,9,18
UZV38562,AY.16,ORF8 protein,119,Kenya,2021-09-18,2021,9,18
UZV38563,AY.16,nucleocapsid phosphoprotein,419,Kenya,2021-09-18,2021,9,18
UZV38564,AY.16,ORF10 protein,38,Kenya,2021-09-18,2021,9,18
UZV38672,BF.5,ORF1ab polyprotein,7093,Kenya,2022-10-06,2022,10,6
UZV38673,BF.5,ORF1a polyprotein,4402,Kenya,2022-10-06,2022,10,6
UZV38674,BF.5,surface glycoprotein,1268,Kenya,2022-10-06,2022,10,6
UZV38675,BF.5,ORF3a protein,275,Kenya,2022-10-06,2022,10,6
UZV38676,BF.5,envelope protein,75,Kenya,2022-10-06,2022,10,6
UZV38677,BF.5,membrane glycoprotein,222,Kenya,2022-10-06,2022,10,6
UZV38678,BF.5,ORF6 protein,61,Kenya,2022-10-06,2022,10,6
UZV38679,BF.5,ORF7a protein,121,Kenya,2022-10-06,2022,10,6
UZV38680,BF.5,ORF7b protein,43,Kenya,2022-10-06,2022,10,6
UZV38681,BF.5,ORF8 protein,121,Kenya,2022-10-06,2022,10,6
UZV38682,BF.5,nucleocapsid phosphoprotein,416,Kenya,2022-10-06,2022,10,6
UZV38683,BF.5,ORF10 protein,38,Kenya,2022-10-06,2022,10,6
UZV38873,AY.46,ORF1ab polyprotein,7096,Kenya,2021-10-25,2021,10,25
UZV38874,AY.46,ORF1a polyprotein,4405,Kenya,2021-10-25,2021,10,25
UZV38875,AY.46,surface glycoprotein,1271,Kenya,2021-10-25,2021,10,25
UZV38876,AY.46,ORF3a protein,275,Kenya,2021-10-25,2021,10,25
UZV38877,AY.46,envelope protein,75,Kenya,2021-10-25,2021,10,25
UZV38878,AY.46,membrane glycoprotein,222,Kenya,2021-10-25,2021,10,25
UZV38879,AY.46,ORF6 protein,61,Kenya,2021-10-25,2021,10,25
UZV38880,AY.46,ORF7a protein,121,Kenya,2021-10-25,2021,10,25
UZV38881,AY.46,ORF7b protein,43,Kenya,2021-10-25,2021,10,25
UZV38882,AY.46,ORF8 protein,119,Kenya,2021-10-25,2021,10,25
UZV38883,AY.46,nucleocapsid phosphoprotein,419,Kenya,2021-10-25,2021,10,25
UZV38884,AY.46,ORF10 protein,38,Kenya,2021-10-25,2021,10,25
UZV39040,BQ.1.8,ORF1ab polyprotein,7093,Kenya,2022-10-06,2022,10,6
UZV39041,BQ.1.8,ORF1a polyprotein,4402,Kenya,2022-10-06,2022,10,6
UZV39042,BQ.1.8,surface glycoprotein,1267,Kenya,2022-10-06,2022,10,6
UZV39043,BQ.1.8,ORF3a protein,275,Kenya,2022-10-06,2022,10,6
UZV39044,BQ.1.8,envelope protein,75,Kenya,2022-10-06,2022,10,6
UZV39045,BQ.1.8,membrane glycoprotein,222,Kenya,2022-10-06,2022,10,6
UZV39046,BQ.1.8,ORF6 protein,61,Kenya,2022-10-06,2022,10,6
UZV39047,BQ.1.8,ORF7a protein,121,Kenya,2022-10-06,2022,10,6
UZV39048,BQ.1.8,ORF7b protein,43,Kenya,2022-10-06,2022,10,6
UZV39049,BQ.1.8,ORF8 protein,121,Kenya,2022-10-06,2022,10,6
UZV39050,BQ.1.8,nucleocapsid phosphoprotein,416,Kenya,2022-10-06,2022,10,6
UZV39051,BQ.1.8,ORF10 protein,38,Kenya,2022-10-06,2022,10,6
UZV39159,BA.2.75.1,ORF1ab polyprotein,7093,Kenya,2022-10-03,2022,10,3
UZV39160,BA.2.75.1,ORF1a polyprotein,4402,Kenya,2022-10-03,2022,10,3
UZV39161,BA.2.75.1,surface glycoprotein,1270,Kenya,2022-10-03,2022,10,3
UZV39162,BA.2.75.1,ORF3a protein,275,Kenya,2022-10-03,2022,10,3
UZV39163,BA.2.75.1,envelope protein,75,Kenya,2022-10-03,2022,10,3
UZV39164,BA.2.75.1,membrane glycoprotein,222,Kenya,2022-10-03,2022,10,3
UZV39165,BA.2.75.1,ORF6 protein,61,Kenya,2022-10-03,2022,10,3
UZV39166,BA.2.75.1,ORF7a protein,121,Kenya,2022-10-03,2022,10,3
UZV39167,BA.2.75.1,ORF7b protein,43,Kenya,2022-10-03,2022,10,3
UZV39168,BA.2.75.1,ORF8 protein,121,Kenya,2022-10-03,2022,10,3
UZV39169,BA.2.75.1,nucleocapsid phosphoprotein,416,Kenya,2022-10-03,2022,10,3
UZV39170,BA.2.75.1,ORF10 protein,38,Kenya,2022-10-03,2022,10,3
UZU56213,BA.2.31.1,ORF1ab polyprotein,7093,Kenya,2022-08-07,2022,8,7
UZU56214,BA.2.31.1,ORF1a polyprotein,4402,Kenya,2022-08-07,2022,8,7
UZU56215,BA.2.31.1,surface glycoprotein,1270,Kenya,2022-08-07,2022,8,7
UZU56216,BA.2.31.1,ORF3a protein,275,Kenya,2022-08-07,2022,8,7
UZU56217,BA.2.31.1,envelope protein,75,Kenya,2022-08-07,2022,8,7
UZU56218,BA.2.31.1,membrane glycoprotein,222,Kenya,2022-08-07,2022,8,7
UZU56219,BA.2.31.1,ORF6 protein,61,Kenya,2022-08-07,2022,8,7
UZU56220,BA.2.31.1,ORF7a protein,121,Kenya,2022-08-07,2022,8,7
UZU56221,BA.2.31.1,ORF7b protein,43,Kenya,2022-08-07,2022,8,7
UZU56222,BA.2.31.1,ORF8 protein,121,Kenya,2022-08-07,2022,8,7
UZU56223,BA.2.31.1,nucleocapsid phosphoprotein,416,Kenya,2022-08-07,2022,8,7
UZU56224,BA.2.31.1,ORF10 protein,38,Kenya,2022-08-07,2022,8,7
UZU56225,BA.5.2.1,ORF1ab polyprotein,7093,Kenya,2022-05-07,2022,5,7
UZU56226,BA.5.2.1,ORF1a polyprotein,4402,Kenya,2022-05-07,2022,5,7
UZU56227,BA.5.2.1,surface glycoprotein,1268,Kenya,2022-05-07,2022,5,7
UZU56228,BA.5.2.1,ORF3a protein,275,Kenya,2022-05-07,2022,5,7
UZU56229,BA.5.2.1,envelope protein,75,Kenya,2022-05-07,2022,5,7
UZU56230,BA.5.2.1,membrane glycoprotein,222,Kenya,2022-05-07,2022,5,7
UZU56231,BA.5.2.1,ORF6 protein,61,Kenya,2022-05-07,2022,5,7
UZU56232,BA.5.2.1,ORF7a protein,121,Kenya,2022-05-07,2022,5,7
UZU56233,BA.5.2.1,ORF7b protein,43,Kenya,2022-05-07,2022,5,7
UZU56234,BA.5.2.1,ORF8 protein,121,Kenya,2022-05-07,2022,5,7
UZU56235,BA.5.2.1,nucleocapsid phosphoprotein,416,Kenya,2022-05-07,2022,5,7
UZU56236,BA.5.2.1,ORF10 protein,38,Kenya,2022-05-07,2022,5,7
UZU56428,BA.5.2.1,ORF1ab polyprotein,7092,Kenya,2022-04-07,2022,4,7
UZU56429,BA.5.2.1,ORF1a polyprotein,4401,Kenya,2022-04-07,2022,4,7
UZU56430,BA.5.2.1,surface glycoprotein,1268,Kenya,2022-04-07,2022,4,7
UZU56431,BA.5.2.1,ORF3a protein,275,Kenya,2022-04-07,2022,4,7
UZU56432,BA.5.2.1,envelope protein,75,Kenya,2022-04-07,2022,4,7
UZU56433,BA.5.2.1,membrane glycoprotein,222,Kenya,2022-04-07,2022,4,7
UZU56434,BA.5.2.1,ORF6 protein,61,Kenya,2022-04-07,2022,4,7
UZU56435,BA.5.2.1,ORF7a protein,121,Kenya,2022-04-07,2022,4,7
UZU56436,BA.5.2.1,ORF7b protein,43,Kenya,2022-04-07,2022,4,7
UZU56437,BA.5.2.1,ORF8 protein,121,Kenya,2022-04-07,2022,4,7
UZU56438,BA.5.2.1,nucleocapsid phosphoprotein,416,Kenya,2022-04-07,2022,4,7
UZU56439,BA.5.2.1,ORF10 protein,38,Kenya,2022-04-07,2022,4,7
UZU56488,BA.5.2.1,ORF1ab polyprotein,7093,Kenya,2022-07-12,2022,7,12
UZU56489,BA.5.2.1,ORF1a polyprotein,4402,Kenya,2022-07-12,2022,7,12
UZU56490,BA.5.2.1,surface glycoprotein,1268,Kenya,2022-07-12,2022,7,12
UZU56491,BA.5.2.1,ORF3a protein,275,Kenya,2022-07-12,2022,7,12
UZU56492,BA.5.2.1,envelope protein,75,Kenya,2022-07-12,2022,7,12
UZU56493,BA.5.2.1,membrane glycoprotein,222,Kenya,2022-07-12,2022,7,12
UZU56494,BA.5.2.1,ORF6 protein,61,Kenya,2022-07-12,2022,7,12
UZU56495,BA.5.2.1,ORF7a protein,121,Kenya,2022-07-12,2022,7,12
UZU56496,BA.5.2.1,ORF7b protein,43,Kenya,2022-07-12,2022,7,12
UZU56497,BA.5.2.1,ORF8 protein,121,Kenya,2022-07-12,2022,7,12
UZU56498,BA.5.2.1,nucleocapsid phosphoprotein,416,Kenya,2022-07-12,2022,7,12
UZU56499,BA.5.2.1,ORF10 protein,38,Kenya,2022-07-12,2022,7,12
UZU56500,B.1.617.2,ORF1ab polyprotein,7096,Kenya,2021-12-18,2021,12,18
UZU56501,B.1.617.2,ORF1a polyprotein,4405,Kenya,2021-12-18,2021,12,18
UZU56502,B.1.617.2,surface glycoprotein,1271,Kenya,2021-12-18,2021,12,18
UZU56503,B.1.617.2,ORF3a protein,275,Kenya,2021-12-18,2021,12,18
UZU56504,B.1.617.2,envelope protein,75,Kenya,2021-12-18,2021,12,18
UZU56505,B.1.617.2,membrane glycoprotein,222,Kenya,2021-12-18,2021,12,18
UZU56506,B.1.617.2,ORF6 protein,61,Kenya,2021-12-18,2021,12,18
UZU56507,B.1.617.2,ORF7a protein,121,Kenya,2021-12-18,2021,12,18
UZU56508,B.1.617.2,ORF7b protein,43,Kenya,2021-12-18,2021,12,18
UZU56509,B.1.617.2,ORF8 protein,119,Kenya,2021-12-18,2021,12,18
